fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['nez', 'pif']",['Nase'],['нос'],"['nose', 'olfactory organ']","['鼻子', '鼻']","['nariz', 'órgano olfactivo', 'olfato']","['鼻', '嗅覚器官']",['코'],"['nina', 'Nina']","['nenä', 'hajuelin']","['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['नासिका', 'नाक']",['naso'],nose
"['organisme', 'autorité', 'agence', 'bureau', 'agence publique', 'ministère', 'office', 'administration fédérale', 'être']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor', 'Sein', 'Organismus', 'Lebewesen']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган', 'организм', 'органи́зм', 'бытие']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'bureau', 'government office', 'organism', 'being']","['辦公室', '办公室', '政府机构', '政府機構', '生物', '有機體', '存有', '有机体']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento', 'ser', 'ser vivo', 'organismo', 'organismos', 'criatura']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関', '生物', 'エッセ', '有機体']","['사무실', '정부 기관', '관청', '오피스', '생물', '생물체', '존재', '객체', '유기체']","['kontor', 'büroo', 'asutus', 'Kontor', 'olemine', 'elusolend', 'organism', 'elusorganism']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos', 'organismi', 'eliö', 'oleminen', 'olento']","['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling', 'zijn', 'organismen', 'wezen']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार', 'जीव', 'सजीव']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione', 'organismo', 'organismo vivente', 'essere', 'essere vivente', 'creatura']",office
['four'],"['Ofen', 'Backofen']","['печь', 'духо́вка', 'пе́чка']",['oven'],"['炉', '爐', '烤炉', '烤爐', '烘箱', '烘爐', '烘炉']","['horno', 'estufa']",['オーブン'],['오븐'],"['ahi', 'Ahi']",['uuni'],"['bakoven', 'oven']","['ओवन', 'चूल्हा', 'तन्दूर']",['forno'],oven
"['colis', 'paquet', 'faisceau', 'fagot', 'paquetage']","['Paket', 'Bündel']","['посы́лка', 'свя́зка', 'вяза́нка', 'пучо́к', 'пук', 'па́чка', 'паке́т', 'свёрток', 'у́зел']","['package', 'packet', 'bundle', 'parcel']","['捆', '包裹', '束', '包', '打包']","['haz', 'fajo', 'paquete', 'atado', 'mazo', 'bulto', 'lío']","['包み', 'パケット', '束']","['꾸러미', '패킷', '묶음', '짐', '짐꾸러미']","['pakk', 'pakett']","['nyytti', 'pakkaus', 'kimppu', 'paketti', 'nippu', 'käärö']","['pak', 'bundel', 'vrachtstuk', 'pakje', 'pakket']","['गठरी', 'पैकेज', 'पैकेट', 'गड्डी']","['insieme', 'fascio', 'fascina', 'pacco', 'involto', 'malloppo', 'collo', 'pacchetto', 'plico']",parcel
"['stylographe', 'stylo plume', 'stylo à plume', 'stylo-plume', 'Stylo-plume', 'stylo à encre', 'stylo']","['Füller', 'Füllfederhalter', 'Feder', 'Schreibstift']","['авторучка', 'перьевая ручка', 'перьева́я ру́чка', 'автору́чка', 'ве́чное перо́', 'ручка', 'перо']","['fountain pen', 'pen']","['鋼筆', '钢笔', '筆']","['pluma estilográfica', 'pluma fuente', 'pluma', 'estilógrafo', 'estilográfica', 'boli', 'bolígrafo']","['万年筆', 'ボールペン', 'ペン']","['만년필', '펜']","['sulepea', 'sulg']","['täytekynä', 'kynä', 'mustekynä']","['vulpen', 'pen']","['क़लम', 'पेन', 'लेखनी']","['penna stilografica', 'stilografica', 'penna']",pen
['crayon'],['Bleistift'],['карандаш'],['pencil'],"['铅笔', '鉛筆']",['lápiz'],"['えんぴつ', '鉛筆']",['연필'],['pliiats'],"['lyijykynä', 'kynä']","['potlood', 'kwastje', 'penseel']","['पेन्सिल', 'पेंसिल']","['matita', 'lapis']",pencil
"['porc', 'cochon', 'Sus', 'Sus scrofa domestica', 'viande de porc']","['Hausschwein', 'Schwein', 'Sus', 'Schweinefleisch', 'Schweinernes', 'Schweiners']","['свинья', 'кабаны', 'вепрь', 'свинья́', 'домашняя свинья', 'бо́ров', 'Sus scrofa domestica', 'свинина', 'свини́на']","['pig', 'hog', 'grunter', 'Sus scrofa', 'squealer', 'Sus', 'pork', 'pork meat']","['豬', '猪', '猪属', '家豬', 'Sus scrofa domestica', '猪肉', '豬肉']","['marrano', 'puerco', 'cerdo', 'cochino', 'Sus', 'Sus scrofa domestica', 'cochi', 'gocho', 'gorrino', 'cochín', 'guarro', 'cuchi', 'chon', 'sus', 'chancho', 'tunco', 'cuto', 'cocho', 'cerdo gruñón', 'Sus scrofa', 'carne de cerdo']","['豚', 'ブタ', 'イノシシ属', 'Sus scrofa domestica', '豚肉', 'ポーク']","['돼지', '멧돼지속', 'Sus scrofa domestica', '돼지고기']","['siga', 'sigalane', 'Sus scrofa domestica', 'sealiha']","['sika', 'siat', 'Siat', 'possu', 'Sus scrofa', 'syöttökarju', 'sianliha', 'porsas']","['varken', 'zwijn', 'echte zwijnen', 'krulstaart', 'varkensvlees']","['सूअर', 'सुस', 'घरेलू सुअर', 'Sus scrofa domestica', 'सुअर का मांस', 'सूअर का मांस', 'सुअर का गोश्त', 'सुअर']","['maiale', 'porco', 'sus scrofa domesticus', 'Sus', 'Sus scrofa', 'suino', 'Sus scrofa domestica', 'carne di maiale', 'carne suina']",pig
"['jambe', 'membre inférieur', 'patte', 'jambes', 'membre inférieur humain']","['untere Extremität', 'Bein', 'Beine', 'menschliches Bein']","['нога', 'нога человека', 'Нога человека']","['leg', 'pin', 'legs', 'human leg']","['腿', '人腿', '人類腿部']","['extremidad inferior', 'pata', 'pierna', 'piernas', 'miembro inferior', 'miembro inferior humano']","['脚', '足']","['다리', '사람의 다리']","['jalg', 'Jalg']","['jalka', 'sääri']","['been', 'benen', 'poot', 'stelt', 'menselijke been', 'onderdanen', 'onderdaan']","['टाँग', 'पैर', 'पाया', 'पांव']","['zampa', 'gamba', 'gambe', 'arto inferiore umano', 'arto inferiore']",pin
"['conduite principale', 'aqueduc', 'tuyau', 'conduit', 'canalisation']","['Wasserrohr', 'Aquädukt', 'Rohr', 'Rohrleitung']","['акведук', 'акведу́к', 'труба', 'трубопровод']","['aqueduct', 'main pipe', 'conduit', 'water main', 'duct', 'main', 'pipe', 'pipage', 'piping']","['引水道', '水道', '水路', '管子', '管路', '管道運輸', '水管']","['ducto', 'tubería', 'conducto', 'conducto de agua', 'acueducto', 'Tubería', 'tuberías', 'cañería']","['用水路', '水道', 'パイプ', '配管', '水道管']","['수도', '수로', '용수로', '배관', '관로', '파이프']","['Akvedukt', 'akvedukt', 'toru', 'Torustik', 'Toru']","['akvedukti', 'putki', 'johto', 'putkisto', 'vesijohto']","['waterleiding', 'aquaduct', 'pijp', 'leiding', 'buis', 'leidingwerk']",['जलवाही सेतु'],"[""conduttura dell'acqua"", 'conduttura principale', 'acquedotto', 'tubazione', 'tubatura', 'conduttura', 'sistemi di tubazioni', 'sistema di tubazioni', 'tubo', 'condotto', 'condotta', 'canale', 'collettore']",pipe
"['aéroplane', 'avion']","['Flugzeug', 'Flieger', 'Maschine']","['самолёт', 'аэроплан', 'аэропла́н']","['aeroplane', 'fixed-wing aircraft', 'plane', 'airplane']","['飛機', '飛龍機', '飞机', '飛行機', '飞行机', '飞龙机', '固定翼飛機']","['avión', 'aeroplano', 'Avión', 'aeronave']","['飛行機', '航空機']",['비행기'],"['lennuk', 'aeroplaan']","['lentokone', 'kone']","['vliegtuig', 'toestel', 'vliegmachine', 'kist']","['हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान']","['aereo', 'aeroplano', 'apparecchio', 'aeromobile', 'areoplano', 'velivolo']",plane
['charrue'],['Pflug'],['плуг'],"['plough', 'plow']",['犁'],"['arado', 'arar', 'arada']","['鋤', '鍬', 'プラウ']",['쟁기'],"['ader', 'Ader']",['aura'],['ploeg'],"['नांगल', 'हल']",['aratro'],plough
"['poche', 'sac plastique', 'cornet', 'poche pantalon', 'poche de pantalon']","['Plastiksack', 'Plastiksackerl', 'Plastiktüte', 'Plastikbeutel', 'Hosentasche', 'Tasche', 'Sack']","['полиэтиле́новый паке́т', 'кулёк', 'полиэтиленовый пакет', 'пла́стиковый паке́т', 'Полиэтиленовый пакет', 'карман', 'карман брюк', 'карма́н', 'карма́шек']","['plastic bag', 'pocket', 'trouser pocket']","['塑料袋', '塑胶袋', '胶袋', '塑膠袋', '膠袋', '口袋', '荷包']","['bolsa de plástico', 'bolsa plástica', 'bolsillo', 'bolsa']","['袋', 'プラスチック袋', 'ビニール袋', 'ポリ袋', 'ポケット', '懐中']","['비닐봉투', '비닐봉지', '호주머니', '주머니', '포켓']","['Kilekott', 'kilekott', 'tasku', 'Tasku']","['muovipussi', 'muovikassi', 'tasku']","['boodschappentas', 'zak', 'broekzak']","['बैग', 'लिफाफा', 'झोला', 'लिफ़ाफ़ा', 'थैली', 'थैला', 'जेब', 'चेद']","['busta di plastica', 'sacchetto di plastica', 'tasca dei calzoni', 'tasca dei pantaloni', 'tasca']",pocket
"['toilette', 'maquillage', 'cosmétique', 'toilettes', 'pot de chambre', 'pot', 'salle de bain', 'salle de bains', 'Modèle:Autres langues', 'bain', 'cabinet de toilette', 'lavage', 'laver', 'hygiène du corps']","['Make-up', 'Schminke', 'Kosmetik', 'Kosmetikum', 'Klosett', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf', 'Badestube', 'Badezimmer', 'Bad', 'Vorlage:Andere Sprachen', 'Abtritt', 'Örtchen', 'WC', 'Abort', 'stilles Örtchen', 'Lokus', 'Waschen', 'Körperpflege']","['гримировка', 'макияж', 'грим', 'косметика', 'макия́ж', 'гримиро́вка', 'горшо́к', 'ночно́й горшо́к', 'туалетное оборудование', 'ванная', 'ба́ня', 'ванная комната', 'ва́нная', 'туалет', 'забота о теле', 'мытьё']","['make-up', 'makeup', 'war paint', 'cosmetics', 'toilet', 'can', 'lavatory', 'loo', 'commode', 'pot', 'throne', 'crapper', 'stool', 'potty', 'chamber pot', 'bath', 'restroom', 'bathroom', 'lav', 'privy', 'john', 'washroom', 'bog', 'water closet', 'WC', 'wash', 'washing', 'lavation', 'body care']","['化妝', '化妆', '化妝品', '化妆品', '尿壺', '尿盆', '尿壶', '馬桶', '夜壶', '夜壺', '马桶', '便壶', '便壺', '浴室', '衛生間', '卫生间', '厕所', '廁所', '洗滌']","['maquillaje', 'cosmético', 'afeite', 'inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'taza', 'baño', 'wáter', 'retrete', 'cuarto de baño', 'lav', 'lata', 'váter', 'lavado', 'colada', 'jabonadura']","['メイクアップ', 'メイク', '化粧', '化粧品', '便器', 'おまる', 'バスルーム', '浴室', '風呂場', '浴場', 'てあらい', 'べんじょ', '化粧室', '手洗い', 'かわや', 'はばかり', 'トイレ', '憚り', '厠', '便所', 'けしょうしつ', '洗浄']","['화장', '화장품', '화장실', '요강', '변소', '변기', '목욕실', '욕실', '세척']","['grimm', 'Kosmeetika', 'meik', 'jumestus', 'käimla', 'Käimla', 'vannituba', 'tualett', 'Tualett', 'Pesemine']","['pakkeli', 'meikki', 'kosmetiikka', 'ehoste', 'ehostus', 'sotamaalaus', 'potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin', 'kylpyhuone', 'kylpylä', 'toiletti', 'pesuhuone', 'peseminen', 'pesu']","['cosmetica', 'make-up', 'schmink', 'grimeersel', 'grime', 'maquillage', 'toilet', 'wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot', 'wasgelegenheid', 'badkamer', 'badkuip', 'bad', 'privaat', 'closet', 'wc-pot', 'retirade', 'herentoilet', 'toiletpot', 'schijthuis', 'gemak', 'kakdoos', 'plee', 'poepdoos', 'doos', 'bestekamer', 'wasbeurt', 'wassen', 'lotie', 'waswater', 'spoelwater', 'was']","['सौन्दर्य प्रसाधन', 'श्रृंगार सामग्री', 'शृंगार', 'शौचालय', 'बाथरूम', 'स्नानागार', 'गुसलख़ाना', 'ग़ुसलख़ाना', 'स्नानघर']","['trucco', 'make-up', 'cosmetico', 'cosmesi', 'maquillage', 'belletto', 'tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte', 'bagno', 'stanza da bagno', 'ritirata', 'latrina', 'cesso', 'cacatoio', 'toletta', 'lavaggio', 'lavatura', 'lavanda', 'lavata', 'bucato', 'abluzione']",pot
"['patate', 'pomme de terre']","['Erdapfel', 'Speisekartoffel', 'Tartuffel', 'Härdöpfel', 'Krumenbeere', 'Kartoffel', 'Grundbirne', 'Kartoffeln']",['картофель'],"['potato', 'tater', 'spud', 'murphy', 'white potato', 'Irish potato']","['土豆', 'patatas', '马铃薯', '馬鈴薯']","['patata', 'papa', 'Solanum tuberosum', 'tater']","['じゃがいも', 'ジャガイモ', 'Solanum tuberosum']","['감자', 'Solanum tuberosum']","['kartul', 'harilik kartul']","['peruna', 'potaatti', 'pottu']","['patat', 'aardappel', 'pieper', 'knol']","['आलू', 'Solanum tuberosum']","['patata', 'Solanum tuberosum']",potato
"['prison', 'pénitencier', 'tôle', 'trou', 'placard', 'taule', 'geôle', 'cabane']","['Strafanstalt', 'Kittchen', 'Gefängnis', 'Bau', 'Knast', 'Haftanstalt', 'Loch']","['тюрьма', 'тюряга', 'острог', 'каталажка', 'узилище', 'кутузка']","['jail', 'gaol', 'lockup', 'prison house', 'jailhouse', 'slammer', 'clink', 'pokey', 'poky']","['监狱', '拘留所', '班房', '监牢', '監獄', '监禁']","['cárcel', 'prisión', 'penitenciaría', 'gayola', 'calabozo', 'penal', 'gobi', 'talego', 'presidio', 'pokey', 'trullo', 'penalti']","['監獄', 'けいむしょ', 'かんごく', '刑務所']",['교도소'],['vangla'],"['linna', 'vankila', 'tyrmä']","['nor', 'bajes', 'bak', 'cachot', 'lik', 'gevangenis', 'gevang', 'strafinrichting', 'kerker', 'penitentiaire inrichting', 'huis van bewaring', 'strafgevangenis', 'gevangenhuis', 'kot', 'petoet', 'kast', 'rijkshotel', 'pot']","['जेल', 'कारागार']","['carcere', 'prigione', 'galera', 'penitenziario', 'ergastolo', 'casa di detenzione', 'casa circondariale', 'casa di reclusione', 'casa di pena', 'reclusorio', 'gattabuia', 'gabbia']",prison
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung', 'Kern']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко', 'ядро́', 'середи́на', 'центр', 'сердцеви́на']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'core']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '核心']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形', '中心', '芯']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'sisus']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'anima', 'nucleo']",pump
"['souris', 'rat', 'Mus']","['Maus', 'Ratte', 'Mäuse', 'Computermaus', 'Rechnermaus']","['домовые мыши', 'мышь', 'мышка', 'компьютерная мышь', 'мы́шка']","['mouse', 'rat', 'Mus', 'computer mouse']","['小鼠属', '小鼠', '鼠', '老鼠', '耗子', '家鼠', '鼠標', '鼠标', '滑鼠', '鼠标器', '鼠標器']","['rata', 'ratón', 'ratón o rata', 'Mus', 'mouse']","['鼠', 'ハツカネズミ属', 'マウス']","['쥐', '생쥐속', '마우스']","['Hiir', 'hiir', 'arvutihiir']","['hiiri', 'kotihiiret', 'Kotihiiret', 'tietokoneen hiiri']","['muizen en ratten van de Oude Wereld', 'Muis', 'muis', 'Mus', 'muisje', 'computermuis']","['चूहा', 'मूषक', 'माउस']","['topo', 'sorcio', 'ratto', 'Mus', 'mouse']",rat
"['note', 'billet', 'billet de banque', 'facture', 'greenback', 'Greenback', 'addition', 'compte', 'score']","['Banknote', 'Geldschein', 'Rechnung', 'Abrechnung', 'Faktura', 'Zensur', 'Zettel', 'Notiz']","['банкнота', 'ве́ксель', 'распи́ска', 'счет', 'Инвойс', 'счёт-факту́ра', 'инвойс', 'инво́йс', 'счёт', 'факту́ра', 'накладна́я', 'результа́т', 'оце́нка', 'отме́тка', 'балл', 'запи́ска', 'заме́тка']","['banknote', 'bill', 'bank note', 'greenback', 'bank bill', ""banker's bill"", 'Federal Reserve note', 'government note', 'Greenback', 'receipt', 'invoice', 'account', 'score', 'grade', 'mark', 'Marking scheme']","['紙幣', '美钞', '钞票', '纸钞', '庄票', '收据', '收據', '發票', '收費明細', '發單', '收费明细', '帐单', '发票', '费用清单', '发单', '帳單', '費用清單', '成績', '成绩', '指标', '得分', '分数', '笔记', '字条', '字條', '筆記']","['billete de banco', 'billete', 'papel moneda', 'letra', 'factura', 'albarán', 'recibo', 'cuenta', 'nota', 'puntuación', 'calificación']","['紙幣', 'グリーンバック', '請求書', '送り状', 'インボイス', '成績', 'メモ', 'ノート']","['지폐', '그린백', '송장', '인보이스', '계산서', '성적', '노트', '메모', '기록']","['paberraha', 'arve', 'hinnang']","['seteli', 'vekseli', 'dollari', 'keskuspankin liikkeeseen laskema seteli', 'dollarin seteli', 'seteliraha', 'paperiraha', 'lasku', 'tili', 'ravintolalasku', 'tavaralasku', 'arvosana', 'tulos', 'koetulos', 'pistemäärä', 'numero', 'muistiinpano', 'muistutus', 'muistilappu']","['bankbiljet', 'banknoot', 'flap', 'briefje', 'biljet', 'bankje', 'handelspapier', 'prent', 'brief', 'papier', 'bankbriefje', 'flapje', 'factuur', 'rekening', 'beer', 'telling', 'nota', 'verslag', 'berekening', 'punt', 'mark', 'buis', 'onvoldoende', 'cijfer', 'aantekening', 'notitie']","['बैंक के नोट', 'बिल', 'चालान', 'बीजक', 'इनवॉइस', 'अंक']","['banconota', 'biglietto di banca', 'Greenback', 'greenback', 'cambiale', 'biglietto', 'bolletta', 'fattura', 'dovuto', 'spettanza', 'conto', 'bulletta', 'punteggio', 'voto', 'votazione', 'memoria', 'nota', 'appunto', 'annotazione']",receipt
"['anneau', 'bague']","['Fingerring', 'Fingerreif', 'Ring', 'Reif', 'Reifen']","['кольцо', 'перстень', 'пе́рстень', 'кольцо́']","['ring', 'band']","['指環', '戒指', '指环']","['anillo', 'alianza', 'sortija']",['指輪'],"['가락지', '반지']",['sõrmus'],['sormus'],['ring'],"['अँगूठी', 'छल्ला', 'अंगूठी']",['anello'],ring
['châtiment corporel'],"['Prügelstrafe', 'Körperstrafe', 'körperliche Züchtigung']","['телесные наказания', 'теле́сное наказа́ние']",['corporal punishment'],"['体罚', '體罰']","['castigo corporal', 'castigo físico']",['体罰'],['체벌'],"['ihunuhtlus', 'Ihunuhtlus']","['ruumiinrangaistus', 'ruumiillinen rangaistus']",['lijfstraf'],['शारीरिक दण्ड'],['punizione corporale'],rod
['toit'],['Dach'],['крыша'],['roof'],['屋顶'],"['techumbre', 'techo', 'cubierta', 'tejado']",['屋根'],['지붕'],['katus'],"['ulkokatto', 'katto']",['dak'],['छत'],"['tetto', 'copertura']",roof
"['chevelure', 'pelage', 'cheveux', 'poil']",['Haar'],"['волосы', 'во́лос', 'волоси́нка', 'волоси́на']",['hair'],"['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']",['毛'],"['털', '머리']","['karv', 'karvad']","['karvoitus', 'karva', 'hius', 'jouhi']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",root
['voilier'],['Segelschiff'],"['парусник', 'парусное судно', 'па́русное су́дно', 'па́русник']","['sailing ship', 'sail', 'sailing vessel']",['帆船'],"['barco de vela', 'embarcación a vela', 'velero', 'embarcación de vela', 'balandra']",['帆船'],['범선'],"['purjekas', 'purjelaev']","['purjealus', 'purjehdusalus', 'purjelaiva']",['zeilschip'],"['पाल-नौका', 'पालचलित जहाज़']",['veliero'],sail
"['académie', 'université', 'école', 'collège', 'univ', 'fac']","['Uni', 'Universität', 'Akademie', 'Schule', 'College', 'Hochschule']","['университет', 'школа', 'шко́ла', 'учи́лище', 'колледж', 'академия', 'акаде́мия', 'университе́т']","['school', 'university', 'academy', 'college', 'honorary society']","['大學', '大学', '学堂', '学校', '學堂', '學校', '學院', '学院', '學會', '學術院', '学会', '研究院']","['universidad', 'academia', 'escuela', 'colegio', 'centro docente', 'instituto', 'college']","['大学', '学校', '学び舎', '単科大学と総合大学', 'カレッジ', '翰林院', 'アカデミー', '学会', '大学校']","['대학교', '학교', '단과대학과 종합대학', '칼리지', '단과대학', '아카데미', '학회', '대학']","['ülikool', 'kool', 'Kolledž', 'kolledž', 'akadeemia']","['yliopisto', 'koulu', 'college', 'akatemia', 'tiedeakatemia', 'taideakatemia']","['universiteit', 'academie', 'school', 'college', 'scholengemeenschap', 'faculteit', 'genootschap', 'maatschappij', 'unief', 'universitair']","['विश्वविद्यालय', 'विद्यालय', 'स्कूल', 'पाठशाला', 'मद्रसा', 'महाविद्यालय', 'अकादमी', 'कालिज', 'वीद्यापीठ', 'जामिया', 'यूनिवर्सिटी', 'विश्वविद्यानिलय', 'विद्यापीठ']","['università', 'accademia', 'scuola', 'istituto', 'college', 'istituto superiore', 'istituto universitario', 'academia', 'collegio', 'ateneo', 'politecnico']",school
"['paire de ciseaux', 'ciseaux']",['Schere'],"['ножницы', 'Ножницы', 'но́жницы']","['scissors', 'pair of scissors']","['剪刀', '剪子']","['sax', 'tijeras', 'tijera']","['鋏', 'はさみ']",['가위'],"['käärid', 'Käärid']",['sakset'],['schaar'],"['क़ैंची', 'कैंची']","['forbici', 'forbice']",scissors
"['vis', 'vis de fixation']","['Schraube', 'Holzschraube']","['винт', 'шуру́п', 'шуруп']","['screw', 'wood screw']","['螺釘', '螺絲釘', '螺絲', '螺丝钉', '螺钉', '螺旋']","['tornillo', 'tirafondo', 'tirafondos', 'rosca', 'tuerca de tornillo de potencia', 'tuerca husillo']","['ネジ', 'ねじ', '螺子', 'ボールネジ']","['나사', '수나사', '나사못']","['kruvi', 'Kruvi']","['ruuvi', 'Ruuvi', 'mutteri']","['schroef', 'vijs']","['पेच', 'पेंच']",['vite'],screw
"['graine', 'semence']","['Samenkorn', 'Saat', 'Same', 'Samen']","['се́мя', 'семя', 'семена́']",['seed'],"['種子', '種', '种子', '种', '籽']","['semilla', 'pepita', 'simiente']","['種子', '種']","['씨', '씨앗']",['seeme'],['siemen'],['zaad'],"['दाना', 'बीज']",['seme'],seed
"['mouton', 'ovidé', 'Ovis aries', 'mouton domestique', 'Ovis orientalis aries']","['Schaf', 'Hausschaf', 'Ovine', 'Ovis aries', 'Ovis orientalis aries']","['овца', 'овечьи', 'Ovis aries', 'овца́', 'Ovis orientalis aries']","['domestic sheep', 'sheep', 'ovine', 'Ovis aries', 'domesticated sheep']","['綿羊', '绵羊', '羊']","['oveja', 'oveja doméstica', 'ovino', 'Ovis orientalis aries', 'Ovis aries', 'ganado ovino', 'ganado lanar', 'ardia']","['羊', 'ひつじ', 'ヒツジ', 'Ovis aries']","['양', 'Ovis aries']","['lambad', 'lammas']","['lammas', 'lampaat', 'Ovis aries', 'Ovis orientalis aries']","['schaap', 'schaapachtigen', 'Ovis orientalis aries', 'Ovis aries']","['भेड़', 'Ovis aries']","['pecora domestica', 'ovino', 'pecora', 'ovino domestico', 'Ovis aries', 'Ovis orientalis aries']",sheep
"['rayon', 'raïon municipal', 'district municipal', 'étagère', 'tablard', 'tablette', 'faisceau lumineux', 'rayon lumineux', 'irradiation']","['Munizipalrajon in Russland', 'Munizipalrajon', 'Regal', 'Lichtstrahl', 'Strahl', 'Bestrahlung']","['муниципальный район', 'Муниципальный район', 'полка', 'по́лка', 'облуче́ние', 'луч', 'световой луч', 'излуче́ние', 'Световой пучок', 'световой пучок', 'луч све́та']","['uchastok', 'municipal district', 'municipal district in Russia', 'shelf', 'ray', 'light beam', 'shaft', 'beam', 'shaft of light', 'ray of light', 'irradiation', 'beam of light']","['俄罗斯市政区', '貨架', '架子', '搁架', '架', '光芒', '射线', '光射束', '光线', '光線', '射線', '光束']","['distrito municipal', 'estante', 'repisa', 'anaquel', 'balda', 'entrepaño', 'estantería', 'rayo', 'rayo luminoso', 'rayo de luz', 'haz', 'haz de luz', 'irradiación']","['棚', '光線']","['선반', '광선빔', '광선']","['munitsipaalrajoon', 'Riiul', 'riiul', 'kiir', 'kiiritus']","['hylly', 'valokeila', 'säde', 'säteilytys', 'valonsäde', 'pilkahdus']","['gemeentelijk district', 'plank', 'schap', 'legplank', 'rek met planken', 'rek', 'opslagplank', 'hoedeplank', 'hoedenplank', 'lichtstraal', 'Lichtstraal', 'Lichtbundel', 'straal', 'stralenbundel']","['ताक', 'तख़्ता', 'किरण', 'किरणन']","['distretto municipale', 'distretto municipale in Russia', 'scaffale', 'palchetto', 'ripiano', 'mensola', 'cartelliera', 'scansia', 'raggio', 'raggi di luce', 'raggio luminoso', 'irradiazione', 'filo', 'raggio di luce', 'fascio di luce', 'fascio', 'fascio luminoso']",shelf
"['navire', 'bateau', 'vaisseau', 'embarcation']","['Schiff', 'Wasserfahrzeug', 'Boot']","['судно', 'кора́бль', 'ParaJet-Ski', 'плавучее средство', 'плавсредство', 'су́дно']","['ship', 'vessel', 'watercraft']","['船', '船隻', '船只', '船舶']","['barco', 'buque', 'navio', 'navío', 'embarcación', 'nave', 'bajel', 'casco', 'vaso']","['船', '大型船舶', '船舶']","['선박', '배']","['laev', 'veesõiduk', 'Veesõiduk']","['laiva', 'alus', 'vesikulkuneuvo', 'vesialus']","['schip', 'kiel', 'vaartuig', 'watervaartuig']","['जलयान', 'जहाज़']","['nave', 'dirigibile', 'astronave', 'naviglio', 'bastimento', 'imbarcazione', 'transatlantico', 'chiatta', 'barca', 'natante', 'barcone', 'vascello']",ship
['chemise'],['Hemd'],"['рубашка', 'соро́чка', 'руба́шка']",['shirt'],"['衬衣', '衬衫', '襯衣', '襯衫']",['camisa'],"['シャツ', 'ワイシャツ']","['셔츠', '와이셔츠', '남방']",['särk'],"['paita', 'aluspaita', 'paitapusero']","['hemd', 'shirt', 'overhemd']",['क़मीज़'],"['camicia', 'maglia']",shirt
