fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['événement sportif', 'sport de haut niveau', 'compétition sportive', 'sport de compétition', 'allumette']","['Sportveranstaltung', 'Sportwettbewerb', 'Leistungssport', 'Zündholz', 'Streichholz', 'Hölzchen']","['спорт высших достижений', 'спортивное соревнование', 'спортивное состязание', 'спичка', 'спи́чка']","['match', 'sporting event', 'sports competition', 'competitive sport', 'high-performance sport', 'friction match', 'lucifer']","['竞技体育', '競技體育', '体育竞赛', '火柴', '比赛', '赛']","['evento deportivo', 'competición deportiva', 'deporte competitivo', 'fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo', 'partido', 'encuentro']","['スポーツの試合', '競技スポーツ', 'スポーツ競技大会', 'マッチ', '燐寸', '火柴']","['경기 운동', '운동 경기', '운동 대회', '성냥']","['spordivõistlus', 'Tippsport', 'tuletikk', 'Tuletikk', 'tikk']","['urheilukilpailu', 'urheilutapahtuma', 'kilpaurheilu', 'tulitikku', 'rikkitulitikku', 'ottelu']","['sportcompetitie', 'competitiesport', 'sportevenement', 'wedstrijd', 'zwavelstokje', 'lucifer']","['मैच', 'माचिस']","['evento sportivo', 'sport agonistico', 'competizione sportiva', 'fiammifero', 'zolfanello', 'gara', 'incontro', 'partita', 'combattimento']",match
['singe'],['Affe'],"['обезьяна', 'обезьяны']",['monkey'],"['猴子', '猴']","['mono', 'mico', 'simio']","['猿', 'サル']",['원숭이'],"['ahv', 'Ahv']","['apina', 'apinat']","['aap', 'apen']",['बंदर'],"['scimmia', 'quadrumane']",monkey
"['lune', 'satellite naturel']","['Mond', 'Trabant', 'Mond des Sonnensystems']","['луна', 'естественный спутник']","['natural satellite', 'moon', 'moons']","['衛星', '月球', '月亮', '卫星']","['satélite', 'satélite natural', 'luna']","['月', '衛星']",['위성'],"['kuu', 'Planeedi kaaslane', 'planeedi kaaslane']",['kuu'],"['maan', 'manen', 'wachter', 'natuurlijke maan', 'maand']",['प्राकृतिक उपग्रह'],"['luna', 'lune', 'satellite naturale']",moon
"['cavité buccale', 'bouche', 'cavité orale', 'gueule', 'vestibule de la bouche']","['Schnauze', 'Mundhöhle', 'Maul', 'Mund']","['рот', 'уста́', 'ротова́я по́лость', 'пасть', 'преддверие рта']","['mouth', 'oral cavity', 'oral fissure', 'rima oris', 'buccal cavity', 'vestibule of mouth']","['口', '嘴子', '口腔', '嘴', '嘴巴']","['cavidad oral', 'boca', 'cavidad bucal', 'desembocadura', 'rima oris', 'nariz']","['口', '口腔前庭']",['입'],"['suu', 'Suu']","['suu', 'suuontelo', 'kita', 'suuaukko']","['mond', 'bek', 'muil', 'riviermond', 'monding', 'reukorgaan', 'snufferd', 'snotkoker', 'neus']","['मुख', 'मुँह']","['cavità orale', 'bocca', 'cavo orale']",mouth
['muscle'],['Muskel'],"['мышцы', 'му́скул', 'мы́шца', 'мышца']","['musculus', 'muscle']","['肌肉', '筋肉']",['músculo'],['筋肉'],['근육'],"['lihas', 'Lihas']",['lihas'],['spier'],['पेशी'],['muscolo'],muscle
['ongle'],"['Fingernagel', 'Nagel']","['ноготь', 'но́готь', 'ногти']","['fingernail', 'nail']","['手指甲', '指甲', '脚趾甲']","['uña', 'garra']",['爪'],"['손톱', '손발톱']","['küüs', 'Küüs']","['kynsi', 'Kynsi']","['vingernagel', 'nagel']","['नाख़ुन', 'नख', 'नाखून']",['unghia'],nail
"['nixe', 'Nixe', 'cou', 'nuque']","['Nixe', 'Hals', 'Nacken', 'Genick']","['Никсы', 'никсы', 'шея', 'вы́я', 'ше́я']","['neck', 'Nixie', 'cervix', 'Cervix']","['水妖', '頸項', '颈项', '颈', '脖子', '頸', '颈部', '頸部']","['Nixe', 'nixe', 'cuello', 'pescuezo', 'nuca', 'cerviz']","['ノッケン', '水の妖精ネッケン', '首']","['닉세', '목']","['Näkk', 'kael', 'kaelus']",['kaula'],"['nikker', 'Nikker', 'hals', 'nek', 'flessenhals']","['गर्दन', 'गरदन', 'कंठ']","['Nix', 'collo', 'cervice']",neck
"['aiguille à coudre', 'aiguille', 'aiguille hypodermique', ""canule d'injection"", 'épingle']","['Nadel', 'Nähnadel', 'Injektionsnadel']",['игла'],"['needle', 'sewing needle', 'hypodermic needle']","['針', '针', '指针']","['aguja', 'aguja de coser', 'aguja hipodérmica']","['縫い針', '針']","['바늘', '주사 바늘']","['nõel', 'õmblusnõelu']","['ompeluneula', 'neula']","['naald', 'injectienaald', 'wijzer']","['सिलाई की सूई', 'सूई']","['ago', 'ago ipodermico', 'lancetta', 'indice']",needle
['nerf'],['Nerv'],['нерв'],"['nerve', 'nervus']",['神经'],"['nervio', 'nervus']",['神経'],['신경'],['närv'],['hermo'],['zenuw'],['तंत्रिका'],"['nervo', 'nerbo']",nerve
"['internet', 'réseau informatique', 'réseau', 'Internet', 'cyberespace', 'réseau de télévision', 'filet', 'maille de tricot', 'maillage', 'tissus']","['Internet', 'Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace', 'Fernseh-Network', 'Gittergewebe', 'Gitter']","['Интернет', 'компьютерная сеть', 'киберпространство', 'сеть', 'интерне́т', 'телевизионная сеть', 'мерёжа', 'Сетка', 'мре́жа', 'се́тка']","['network', 'Internet', 'computer network', 'internet', 'net', 'cyberspace', 'television broadcaster', 'television network', 'mesh', 'meshwork', 'meshing', 'knitting stitch']","['计算机网络', '電腦網路', '互联网', '互聯網', '信息空间', '因特網', '网际网路', '网路', '網絡', '網際網路', '因特网', '网络', '網路', '赛博空间', '虚拟空间', '网络空间', '電視聯播網', '广播网', '網', '筛', '网孔', '网', '網孔']","['red de computadoras', 'red de ordenadores', 'red informática', 'Internet', 'red', 'internet', 'ciberespacio', 'cadena de televisión', 'cadena', 'red de comunicaciones', 'malla', 'rejilla']","['コンピュータ・ネットワーク', 'インターネット', 'ネット', 'サイバースペース', 'ネットワーク', 'テレビネットワーク', '編', '網', 'メッシュ']","['인터넷', '인터네트', '누리망', '넷', '가상 공간', '텔레비전 네트워크', '그물', '망']","['Internet', 'veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'internet', 'kübermaailm']","['internet', 'netti', 'Internet', 'kyberavaruus', 'verkko', 'televisioverkko', 'seula']","['netwerk', 'computernetwerk', 'Internet', 'cyberspace', 'internet', 'televisienetwerk', 'omroepland', 'omroepwereld', 'omroep', 'net', 'gaas', 'breisteek', 'vangnet']","['इन्टरनेट', 'सायबरस्पेस', 'अंतरजाल', 'इंटरनेट', 'अंतर्जाल', 'जाल']","['internet', 'rete informatica', 'rete di calcolatori', 'rete', 'Internet', 'cyberspazio', 'network televisivo', 'rete di comunicazioni', 'rete delle comunicazioni', 'maglia', 'reti']",net
"['nez', 'pif']",['Nase'],['нос'],"['nose', 'olfactory organ']","['鼻子', '鼻']","['nariz', 'órgano olfactivo', 'olfato']","['鼻', '嗅覚器官']",['코'],"['nina', 'Nina']","['nenä', 'hajuelin']","['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['नासिका', 'नाक']",['naso'],nose
"['testicule', 'ovule', 'couille', 'œuf', 'couilles', 'pruneaux', 'bijoux de famille', 'valseuses', 'Testicule', 'écrou']","['Testikel', 'Ei', 'Eizelle', 'Ovum', 'Klöte', 'Hoden', 'Nüsse', 'Eier', 'Mutter', 'Schraubenmutter']","['яичко', 'яйцеклетка', 'тести́кула', 'я́йца', 'яи́чко', 'яйцо́', 'яички', 'гайка']","['nut', 'ballock', 'egg cell', 'testis', 'egg', 'orchis', 'ovum', 'ball', 'testicle', 'bollock', 'bollocks']","['睪丸', '睾丸', '卵子', '扯蛋', '精巢', '螺母']","['óvulo', 'testículo', 'cataplines', 'cojones', 'huevo', 'pelota', 'huevos', 'cojón', 'bola', 'bolas', 'testículos', 'turma', 'dídimo', 'gónada', 'tuerca']","['睾丸', '金玉', '卵', '卵子', '玉子', '精巣', 'ホーデン', '陰核', 'タマキン', 'ナット']","['고환', '불', '불알', '달걀', '암나사']","['munandid', 'munand', 'Munandid', 'muna', 'mutter', 'Mutter']","['munasolu', 'munat', 'pallit', 'kives', 'kassit', 'muna', 'kivekset', 'kulkuset', 'mutteri', 'Mutteri']","['testikel', 'noot', 'bal', 'kloot', 'zaadbal', 'teelbal', 'hode', 'klootzak', 'ei', 'Klootzak', 'testis', 'geslachtsklier', 'moer', 'Moer', 'zot', 'zottin', 'kop', 'gekkin', 'gek']","['अंड', 'अंडकोष', 'अंडा', 'डिंब', 'फ़ोता']","['testicolo', 'palla', 'ovulo', 'palle', 'uovo', 'testicoli', 'coglioni', 'balle', 'coglione', 'didimo', 'corbello', 'gonade', 'dado']",nut
"['organisme', 'autorité', 'agence', 'bureau', 'agence publique', 'ministère', 'office', 'administration fédérale', 'moyen']","['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor', 'Agentur']","['офис', 'орган публичной власти', 'аге́нтство', 'правительственный офис', 'о́рган']","['agency', 'authority', 'office', 'federal agency', 'government agency', 'bureau', 'government office', 'means', 'way']","['辦公室', '办公室', '政府机构', '政府機構', '方法', '方式', '办法', '手段', '机构', '经销处', '代理行']","['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento', 'modo', 'manera', 'medio', 'forma', 'camino']","['オフィス', '事務所', '事務室', '執務室', '官庁', '政府機関']","['사무실', '정부 기관', '관청', '오피스']","['kontor', 'büroo', 'asutus', 'Kontor']","['virka', 'työhuone', 'toimisto', 'virasto', 'viranomainen', 'ministeriö', 'valtion virasto', 'liittovaltion virasto', 'elin', 'laitos', 'tapa', 'keinot', 'agentuuri', 'edustus']","['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling', 'hulpmiddel', 'medium', 'middel', 'instrument', 'agentuur']","['दफ़्तर', 'कार्यालय', 'एजेंसी', 'प्राधिकार']","['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione', 'modo', 'mezzo', 'maniera']",office
['orange'],['Orange'],"['оранжевый', 'ора́нжевый', 'оранжевый цвет', 'ора́нжевый цвет']","['orangeness', 'orange']","['橙色', '橘色', '橙黃色', '橘黃色', '橙黄色', '橘黄色']","['naranja', 'anaranjado']","['オレンジ色', '蜜柑色', '橙色']","['주황', '주황색']",['oranž'],"['oranssius', 'oranssi', 'oranssisuus']",['oranje'],['नारंगी'],"['arancione', 'arancio']",orange
['four'],"['Ofen', 'Backofen']","['печь', 'духо́вка', 'пе́чка']",['oven'],"['炉', '爐', '烤炉', '烤爐', '烘箱', '烘爐', '烘炉']","['horno', 'estufa']",['オーブン'],['오븐'],"['ahi', 'Ahi']",['uuni'],['bakoven'],"['ओवन', 'चूल्हा', 'तन्दूर']",['forno'],oven
"['paquet', 'faisceau', 'fagot', 'paquetage', 'colis', 'portion']","['Paket', 'Bündel']","['посы́лка', 'свя́зка', 'вяза́нка', 'пучо́к', 'пук', 'па́чка', 'паке́т', 'свёрток', 'у́зел']","['parcel', 'package', 'packet', 'bundle', 'share', 'portion']","['捆', '包裹', '束', '包', '打包', '部分', '分配', '一份']","['haz', 'fajo', 'paquete', 'atado', 'mazo', 'bulto', 'lío', 'parte', 'trozo', 'porción']","['包み', 'パケット', '束']","['꾸러미', '패킷', '묶음', '짐', '짐꾸러미']","['pakk', 'pakett']","['nyytti', 'pakkaus', 'kimppu', 'paketti', 'nippu', 'käärö', 'osa', 'osuus']","['pak', 'bundel', 'vrachtstuk', 'pakje', 'pakket', 'quotum', 'part', 'deel', 'portie', 'rantsoen', 'aandeel', 'gemeen hebben', 'quote', 'quota']","['गठरी', 'पैकेज', 'पैकेट', 'गड्डी']","['insieme', 'fascio', 'fascina', 'pacco', 'involto', 'malloppo', 'collo', 'pacchetto', 'plico']",parcel
"['pénicilline', 'stylographe', 'stylo à encre', 'stylo']","['Penicillin', 'Penicilline', 'Füller', 'Feder', 'Schreibstift']","['бензилпенициллин', 'ручка', 'перо', 'авторучка']","['pen', 'penicillin']","['青霉素', '筆', '钢笔']","['penicilina', 'pluma', 'boli', 'bolígrafo']","['ペニシリン', 'ペニシリン系抗生物質', 'ボールペン', 'ペン']","['페니실린', '펜']","['penitsilliin', 'Penitsilliin', 'sulg', 'sulepea']","['penisilliini', 'penisilliinit', 'Penisilliini', 'kynä', 'mustekynä']",['penicilline'],"['पेनिसिलिन', 'क़लम', 'पेन', 'लेखनी']","['penicillina', 'penna']",pen
['crayon'],['Bleistift'],['карандаш'],['pencil'],"['铅笔', '鉛筆']",['lápiz'],"['えんぴつ', '鉛筆']",['연필'],['pliiats'],"['lyijykynä', 'kynä']","['crayon', 'potlood', 'kwastje', 'penseel']","['पेन्सिल', 'पेंसिल']","['matita', 'lapis']",pencil
"['film', 'pellicule']",['Film'],"['кинофильм', 'фильм']","['movie', 'film', 'motion picture', 'motion-picture show', 'flick', 'moving picture', 'pic', 'picture', 'picture show', 'moving-picture show']","['电影', '電影', '影片']","['película', 'producción', 'film', 'filme', 'cine']",['映画'],['영화'],['film'],"['filmi', 'ohut kalvo', 'elokuva', 'leffa', 'elokuvanäytös']","['film', 'rolprent']",['फ़िल्म'],"['pellicola', 'film', 'opera cinematografica']",picture
"['sanglier', 'porc', 'cochon', 'Sus', 'Sus scrofa domestica', 'viande de porc', 'gardien de la paix', 'policier', 'cogne', 'officier de police', 'flic', 'keuf', 'poulet', 'policière', 'gendarme']","['Wildschwein', 'Wildsau', 'Bacher', 'Ber', 'Behr', 'Beier', 'Wildeber', 'Frischling', 'Schwarzkittel', 'Keiler', 'Schwarzwild', 'Wildschweinrudel', 'Bär', 'Bache', 'Hausschwein', 'Schwein', 'Sus', 'Schweinefleisch', 'Schweinernes', 'Schweiners', 'Polizeibeamtin', 'Polizist', 'Polizeivollzugsbeamter', 'Polizistin', 'Polizeivollzugsbeamtin', 'Bulle', 'Polizeibeamter', 'Auge des Gesetzes', 'Polizeikraft', 'Polizeimann']","['вепрь', 'кабан', 'ве́прь', 'ди́кая свинья́', 'каба́н', 'свинья', 'кабаны', 'свинья́', 'домашняя свинья', 'бо́ров', 'Sus scrofa domestica', 'свинина', 'свини́на', 'офицер полиции', 'сотрудник полиции', 'полицейский', 'полица́й', 'полице́йская', 'полице́йский', 'коп', 'милиционе́р', 'полисме́н', 'офице́р поли́ции', 'сотру́дник поли́ции', 'му́сор', 'мент', 'ляга́вый']","['pig', 'boar', 'wild hog', 'wild boar', 'Sus scrofa', 'wild pig', 'hog', 'grunter', 'squealer', 'Sus', 'pork', 'porc', 'pork meat', 'policeman', 'police officer', 'policewoman', 'cop', 'officer']","['野猪', '野豬', '山豬', '山猪', '豬', '猪', '猪属', '家豬', 'Sus scrofa domestica', '猪肉', '豬肉', '警官', '警察', '警員', '警员']","['jabalí', 'Jabato', 'Sus scrofa', 'marrano', 'puerco', 'cerdo', 'cochino', 'Sus', 'Sus scrofa domestica', 'cochi', 'porc', 'gocho', 'gorrino', 'cochín', 'guarro', 'cuchi', 'chon', 'sus', 'chancho', 'tunco', 'cuto', 'cocho', 'cerdo gruñón', 'carne de cerdo', 'policía', 'agente de policía', 'oficial de policía', 'pitufo', 'agente', 'paco', 'guardia', 'oficial', 'policial']","['猪', 'イノシシ', '野猪', 'Sus scrofa', '豚', 'ブタ', 'イノシシ属', 'Sus scrofa domestica', '豚肉', 'ポーク', '警察官', '警官', 'お巡り', 'お巡りさん']","['멧돼지', 'Sus scrofa', '돼지', '멧돼지속', 'Sus scrofa domestica', '돼지고기', '경찰관']","['metssiga', 'siga', 'sigalane', 'Sus scrofa domestica', 'sealiha', 'politseinik', 'ment']","['villisika', 'Sus scrofa', 'sika', 'siat', 'Siat', 'possu', 'syöttökarju', 'sianliha', 'porsas', 'poliisi', 'konstaapeli']","['wild zwijn', 'ever', 'everzwijn', 'varken', 'zwijn', 'echte zwijnen', 'krulstaart', 'varkensvlees', 'politieman', 'agent', 'politieagent', 'politieagente', 'politievrouw', 'agente', 'klabak', 'diender', 'politie', 'juut', 'gerechtsdienaar', 'wout', 'pandoer', 'politiebeambte', 'glimmerik', 'sjouter', 'bout', 'smeris', 'flik', 'politieambtenaar', 'tuut', 'rakker', 'flic']","['जंगली सूअर', 'जंगली सुअर', 'Sus scrofa', 'सूअर', 'सुस', 'घरेलू सुअर', 'Sus scrofa domestica', 'सुअर का मांस', 'सूअर का मांस', 'सुअर का गोश्त', 'सुअर', 'पुलिस अधिकारी', 'पुलिसवाला', 'आरक्षक', 'पुलिसमैन']","['cinghiale', 'Sus scrofa', 'maiale', 'porco', 'sus scrofa domesticus', 'Sus', 'suino', 'Sus scrofa domestica', 'carne di maiale', 'carne suina', 'poliziotto', 'agente di polizia', 'ufficiale di polizia', 'carabiniere', 'gendarme', 'agente', 'funzionario', 'guardia', 'segugio', 'piedipiatti', 'sbirro', 'birro']",pig
"['jambe', 'jambes', 'membre inférieur humain', 'épinglette', 'insigne', 'plaque', 'badge', 'décoration', 'macaron', 'Code PIN', 'code PIN', ""numéro d'identification personnel"", 'épingle']","['Bein', 'Beine', 'menschliches Bein', 'Badge', 'Abzeichen', 'Persönliche Identifikationsnummer']","['нога', 'нога человека', 'Нога человека', 'эмбле́ма', 'нагрудный знак', 'бля́ха', 'значо́к', 'кока́рда', 'знак', 'туше', 'Туше', 'PIN-код', 'ПИН-код']","['pin', 'leg', 'legs', 'human leg', 'badge', 'fall', 'personal identification number', 'PIN number', 'Personal identification number']","['腿', '人腿', '人類腿部', '徽章', '徽号', '徽號', '象徵', '象征', '壓制', '個人識別碼', '个人识别码', '个人鉴别号码']","['pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata', 'distintivo', 'insignia', 'placa', 'medalla', 'piocha', 'número de identificación personal', 'Número de identificación personal']","['脚', '足', 'バッジ', 'フォール技', '暗証番号']","['다리', '사람의 다리', '배지', '개인 식별 번호']","['tunnus', 'märk']","['jalka', 'sääri', 'merkki', 'rintamerkki', 'tunnus', 'arvomerkki', 'virkamerkki', 'kaato', 'PIN-koodi', 'henkilökohtainen tunnusluku', 'neula']","['benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan', 'ereteken', 'badge', 'Persoonlijk identificatienummer', 'persoonlijk identificatienummer', 'speld', 'sierspeld', 'borstspeld', 'broche']","['पाया', 'पैर', 'पांव', 'बैज', 'व्यक्तिगत पहचान संख्या']","['gambe', 'gamba', 'arto inferiore umano', 'arto inferiore', 'distintivo', 'spilla', 'insegna', 'fregio', 'onorificenza', 'schienata', 'atterramento', 'diroccamento', 'codice PIN', 'Personal identification number']",pin
"['conduite principale', 'aqueduc', 'tuyau', 'conduit', 'canalisation']","['Wasserrohr', 'Aquädukt', 'Rohr', 'Rohrleitung']","['акведук', 'акведу́к', 'труба', 'трубопровод']","['duct', 'aqueduct', 'main pipe', 'conduit', 'water main', 'main', 'pipe', 'pipage', 'piping']","['引水道', '水道', '水路', '管子', '管路', '管道運輸', '水管']","['ducto', 'tubería', 'conducto', 'conducto de agua', 'acueducto', 'Tubería', 'tuberías', 'cañería']","['用水路', '水道', 'パイプ', '配管', '水道管']","['수도', '수로', '용수로', '배관', '관로', '파이프']","['Akvedukt', 'akvedukt', 'toru', 'Torustik', 'Toru']","['akvedukti', 'putki', 'johto', 'putkisto', 'vesijohto']","['waterleiding', 'aquaduct', 'pijp', 'leiding', 'buis', 'leidingwerk']",['जलवाही सेतु'],"[""conduttura dell'acqua"", 'conduttura principale', 'acquedotto', 'tubazione', 'tubatura', 'conduttura', 'sistemi di tubazioni', 'sistema di tubazioni', 'tubo', 'condotto', 'condotta', 'canale', 'collettore']",pipe
"['appareil volant', 'aéronef', 'avion', 'aéroplane']","['Luftfahrzeug', 'Flugzeug', 'Flieger', 'Maschine']","['летательный аппарат', 'возду́шное су́дно', 'лета́тельный аппара́т', 'воздушное судно', 'самолёт', 'аэроплан', 'аэропла́н']","['aeroplane', 'aircraft', 'airplane', 'fixed-wing aircraft', 'plane']","['航空器', '飛機', '飞机', '飛龍機', '飛行機', '飞行机', '飞龙机', '固定翼飛機']","['aeronave', 'avión', 'aeroplano', 'Avión']","['航空機', '飛行機']","['항공기', '비행기']","['õhusõiduk', 'Õhusõiduk', 'lennuk', 'aeroplaan']","['ilma-alus', 'lentokone', 'kone']","['toestel', 'kist', 'vliegtuig', 'vliegmachine', 'luchtvaartuig', 'zij is bewusteloos']","['वायुयान', 'हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान']","['velivolo', 'aeromobile', 'apparecchio aereo', 'aeroplano', 'areoplano', 'aereo', 'apparecchio']",plane
['charrue'],['Pflug'],['плуг'],"['plough', 'plow']",['犁'],"['arado', 'arar', 'arada']","['鋤', '鍬', 'プラウ']",['쟁기'],"['ader', 'Ader']",['aura'],['ploeg'],"['नांगल', 'हल']",['aratro'],plough
"['poche', 'poche pantalon', 'poche de pantalon']","['Hosentasche', 'Tasche', 'Sack']","['карман', 'карман брюк', 'карма́н', 'карма́шек']","['pocket', 'trouser pocket']","['口袋', '荷包']","['bolsillo', 'bolsa']","['ポケット', '懐中']","['호주머니', '주머니', '포켓']","['tasku', 'Tasku']",['tasku'],"['zak', 'broekzak']","['जेब', 'चेद']","['tasca dei calzoni', 'tasca dei pantaloni', 'tasca']",pocket
"['toilette', 'toilettes', 'pot de chambre', 'pot', 'salle de bain', 'cabinet de toilette', 'salle de bains']","['Klosett', 'Toilette', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf', 'Abtritt', 'Örtchen', 'WC', 'Abort', 'stilles Örtchen', 'Lokus']","['горшо́к', 'ночно́й горшо́к', 'туалетное оборудование', 'туалет']","['toilet', 'can', 'lavatory', 'loo', 'commode', 'pot', 'throne', 'crapper', 'stool', 'potty', 'chamber pot', 'lav', 'privy', 'john', 'bathroom', 'washroom', 'restroom', 'bog', 'water closet', 'WC']","['尿壺', '尿盆', '尿壶', '馬桶', '夜壶', '夜壺', '马桶', '便壶', '便壺', '衛生間', '卫生间', '厕所', '廁所']","['inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'taza', 'baño', 'wáter', 'retrete', 'cuarto de baño', 'lav', 'lata', 'váter']","['便器', 'おまる', 'てあらい', 'べんじょ', '化粧室', '手洗い', 'かわや', 'はばかり', 'トイレ', '憚り', '厠', '便所', 'けしょうしつ']","['화장실', '요강', '변소', '변기']","['käimla', 'Käimla', 'tualett', 'Tualett']","['potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin', 'kylpyhuone', 'toiletti', 'pesuhuone']","['wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot', 'privaat', 'closet', 'wc-pot', 'retirade', 'herentoilet', 'toiletpot', 'schijthuis', 'gemak', 'kakdoos', 'plee', 'poepdoos', 'doos', 'bestekamer']",['शौचालय'],"['tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte', 'bagno', 'toilette', 'latrina', 'cesso', 'ritirata', 'cacatoio', 'toletta']",pot
"['patate', 'pomme de terre']","['Erdapfel', 'Speisekartoffel', 'Tartuffel', 'Härdöpfel', 'Krumenbeere', 'Kartoffel', 'Grundbirne', 'Kartoffeln']",['картофель'],"['potato', 'tater', 'spud', 'murphy', 'white potato', 'Irish potato']","['土豆', 'patatas', '马铃薯', '馬鈴薯']","['patata', 'papa', 'Solanum tuberosum', 'tater']","['じゃがいも', 'ジャガイモ', 'Solanum tuberosum']","['감자', 'Solanum tuberosum']","['kartul', 'harilik kartul']","['peruna', 'potaatti', 'pottu']","['patat', 'aardappel', 'pieper', 'knol']","['आलू', 'Solanum tuberosum']","['patata', 'Solanum tuberosum']",potato
"['prison', 'pénitencier', 'tôle', 'trou', 'placard', 'taule', 'geôle', 'cabane']","['Strafanstalt', 'Kittchen', 'Gefängnis', 'Bau', 'Knast', 'Haftanstalt', 'Loch']","['тюрьма', 'тюряга', 'острог', 'каталажка', 'узилище', 'кутузка']","['jail', 'prison', 'gaol', 'lockup', 'prison house', 'jailhouse', 'slammer', 'clink', 'pokey', 'poky']","['监狱', '拘留所', '班房', '监牢', '監獄', '监禁']","['cárcel', 'prisión', 'penitenciaría', 'gayola', 'calabozo', 'penal', 'gobi', 'talego', 'presidio', 'pokey', 'trullo', 'penalti']","['監獄', 'けいむしょ', 'かんごく', '刑務所']",['교도소'],['vangla'],"['linna', 'vankila', 'tyrmä']","['nor', 'bajes', 'bak', 'cachot', 'lik', 'gevangenis', 'gevang', 'strafinrichting', 'kerker', 'penitentiaire inrichting', 'huis van bewaring', 'strafgevangenis', 'gevangenhuis', 'kot', 'petoet', 'kast', 'rijkshotel', 'pot']","['जेल', 'कारागार']","['carcere', 'prigione', 'galera', 'penitenziario', 'ergastolo', 'casa di detenzione', 'casa circondariale', 'casa di reclusione', 'casa di pena', 'reclusorio', 'gattabuia', 'gabbia']",prison
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia', 'centre']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio', 'eye', 'center', 'centre', 'middle']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感', '中间', '中心', '中心点', '中央']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño', 'centro', 'ojo', 'medio']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous', 'keskusta', 'keskus', 'silmä', 'keskipiste']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid', 'kern']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore', 'centro', 'mezzo']",pump
"['souris', 'rat', 'Mus']","['Maus', 'Ratte', 'Mäuse', 'Computermaus', 'Rechnermaus']","['домовые мыши', 'мышь', 'мышка', 'компьютерная мышь', 'мы́шка']","['mouse', 'rat', 'Mus', 'computer mouse']","['小鼠属', '小鼠', '鼠', '老鼠', '耗子', '家鼠', '鼠標', '鼠标', '滑鼠', '鼠标器', '鼠標器']","['rata', 'ratón', 'ratón o rata', 'Mus']","['鼠', 'ハツカネズミ属', 'マウス']","['쥐', '생쥐속', '마우스']","['Hiir', 'hiir', 'arvutihiir']","['hiiri', 'kotihiiret', 'Kotihiiret', 'tietokoneen hiiri']","['muizen en ratten van de Oude Wereld', 'Muis', 'muis', 'Mus', 'muisje', 'computermuis']","['चूहा', 'मूषक', 'माउस']","['topo', 'sorcio', 'ratto', 'Mus']",rat
