fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,it,word_original
"['conduite principale', 'aqueduc', 'tuyau', 'conduit', 'canalisation']","['Wasserrohr', 'Aquädukt', 'Rohr', 'Rohrleitung']","['акведук', 'акведу́к', 'труба', 'трубопровод']","['aqueduct', 'main pipe', 'conduit', 'water main', 'duct', 'main', 'pipe', 'pipage', 'piping']","['引水道', '水道', '水路', '管子', '管路', '管道運輸', '水管']","['ducto', 'tubería', 'conducto', 'conducto de agua', 'acueducto', 'Tubería', 'tuberías', 'cañería']","['用水路', '水道', 'パイプ', '配管', '水道管']","['수도', '수로', '용수로', '배관', '관로', '파이프']","['Akvedukt', 'akvedukt', 'toru', 'Torustik', 'Toru']","['akvedukti', 'putki', 'johto', 'putkisto', 'vesijohto']","['waterleiding', 'aquaduct', 'pijp', 'leiding', 'buis', 'leidingwerk']",['जलवाही सेतु'],"[""conduttura dell'acqua"", 'conduttura principale', 'acquedotto', 'tubazione', 'tubatura', 'conduttura', 'sistemi di tubazioni', 'sistema di tubazioni', 'tubo', 'condotto', 'condotta', 'canale', 'collettore']",pipe
"['appareil volant', 'aéronef', 'avion', 'aéroplane']","['Flugzeug', 'Luftfahrzeug', 'Flieger', 'Maschine']","['летательный аппарат', 'возду́шное су́дно', 'лета́тельный аппара́т', 'воздушное судно', 'самолёт', 'аэроплан', 'аэропла́н']","['aeroplane', 'aircraft', 'airplane', 'fixed-wing aircraft', 'plane']","['航空器', '飛機', '飞机', '飛龍機', '飛行機', '飞行机', '飞龙机', '固定翼飛機']","['aeronave', 'avión', 'aeroplano', 'Avión']","['航空機', '飛行機']","['항공기', '비행기']","['õhusõiduk', 'Õhusõiduk', 'lennuk', 'aeroplaan']","['ilma-alus', 'lentokone', 'kone']","['toestel', 'kist', 'vliegtuig', 'vliegmachine', 'luchtvaartuig', 'zij is bewusteloos']","['वायुयान', 'हवाई जहाज़', 'वायु-यान', 'हवाई जहाज', 'विमान']","['velivolo', 'aeromobile', 'apparecchio aereo', 'aeroplano', 'areoplano', 'aereo', 'apparecchio']",plane
['charrue'],['Pflug'],['плуг'],"['plough', 'plow']",['犁'],"['arado', 'arar', 'arada']","['鋤', '鍬', 'プラウ']",['쟁기'],"['ader', 'Ader']",['aura'],['ploeg'],"['नांगल', 'हल']",['aratro'],plough
"['poche', 'poche pantalon', 'poche de pantalon']","['Hosentasche', 'Tasche', 'Sack']","['карман', 'карман брюк', 'карма́н', 'карма́шек']","['pocket', 'trouser pocket']","['口袋', '荷包']","['bolsillo', 'bolsa']","['ポケット', '懐中']","['호주머니', '주머니', '포켓']","['tasku', 'Tasku']",['tasku'],"['zak', 'broekzak']","['जेब', 'चेद']","['tasca dei calzoni', 'tasca dei pantaloni', 'tasca']",pocket
"['toilette', 'toilettes', 'pot de chambre', 'pot', 'salle de bain', 'cabinet de toilette', 'salle de bains']","['Klosett', 'Toilette', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf', 'Abtritt', 'Örtchen', 'WC', 'Abort', 'stilles Örtchen', 'Lokus']","['горшо́к', 'ночно́й горшо́к', 'туалетное оборудование', 'туалет']","['toilet', 'can', 'lavatory', 'loo', 'commode', 'pot', 'throne', 'crapper', 'stool', 'potty', 'chamber pot', 'lav', 'privy', 'john', 'bathroom', 'washroom', 'restroom', 'bog', 'water closet', 'WC']","['尿壺', '尿盆', '尿壶', '馬桶', '夜壶', '夜壺', '马桶', '便壶', '便壺', '衛生間', '卫生间', '厕所', '廁所']","['inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'taza', 'baño', 'wáter', 'retrete', 'cuarto de baño', 'lav', 'lata', 'váter']","['便器', 'おまる', 'てあらい', 'べんじょ', '化粧室', '手洗い', 'かわや', 'はばかり', 'トイレ', '憚り', '厠', '便所', 'けしょうしつ']","['화장실', '요강', '변소', '변기']","['käimla', 'Käimla', 'tualett', 'Tualett']","['potta', 'pytty', 'yöastia', 'käymälä', 'pönttö', 'wc-pönttö', 'vessa', 'wc-istuin', 'kylpyhuone', 'toiletti', 'pesuhuone']","['toilet', 'wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot', 'privaat', 'closet', 'wc-pot', 'retirade', 'herentoilet', 'toiletpot', 'schijthuis', 'gemak', 'kakdoos', 'plee', 'poepdoos', 'doos', 'bestekamer']",['शौचालय'],"['tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte', 'bagno', 'toilette', 'latrina', 'cesso', 'ritirata', 'cacatoio', 'toletta']",pot
"['patate', 'pomme de terre']","['Erdapfel', 'Speisekartoffel', 'Tartuffel', 'Härdöpfel', 'Krumenbeere', 'Kartoffel', 'Grundbirne', 'Kartoffeln']",['картофель'],"['potato', 'tater', 'spud', 'murphy', 'white potato', 'Irish potato']","['土豆', 'patatas', '马铃薯', '馬鈴薯']","['patata', 'papa', 'Solanum tuberosum', 'tater']","['じゃがいも', 'ジャガイモ', 'Solanum tuberosum']","['감자', 'Solanum tuberosum']","['kartul', 'harilik kartul']","['peruna', 'potaatti', 'pottu']","['patat', 'aardappel', 'pieper', 'knol']","['आलू', 'Solanum tuberosum']","['patata', 'Solanum tuberosum']",potato
"['prison', 'pénitencier', 'tôle', 'trou', 'placard', 'taule', 'geôle', 'cabane']","['Strafanstalt', 'Kittchen', 'Gefängnis', 'Bau', 'Knast', 'Haftanstalt', 'Loch']","['тюрьма', 'тюряга', 'острог', 'каталажка', 'узилище', 'кутузка']","['jail', 'prison', 'gaol', 'lockup', 'prison house', 'jailhouse', 'slammer', 'clink', 'pokey', 'poky']","['监狱', '拘留所', '班房', '监牢', '監獄', '监禁']","['cárcel', 'prisión', 'penitenciaría', 'gayola', 'calabozo', 'penal', 'gobi', 'talego', 'presidio', 'pokey', 'trullo', 'penalti']","['監獄', 'けいむしょ', 'かんごく', '刑務所']",['교도소'],['vangla'],"['linna', 'vankila', 'tyrmä']","['nor', 'bajes', 'bak', 'cachot', 'lik', 'gevangenis', 'gevang', 'strafinrichting', 'kerker', 'penitentiaire inrichting', 'huis van bewaring', 'strafgevangenis', 'gevangenhuis', 'kot', 'petoet', 'kast', 'rijkshotel', 'pot']","['जेल', 'कारागार']","['carcere', 'prigione', 'galera', 'penitenziario', 'ergastolo', 'casa di detenzione', 'casa circondariale', 'casa di reclusione', 'casa di pena', 'reclusorio', 'gattabuia', 'gabbia']",prison
"['cœur', 'myocarde', 'cœur humain', 'cavité cardiaque', 'Philia', 'affection', 'philia']","['Herz', 'Philia', 'Affektion', 'Zuneigung']","['сердце', 'сердце человека', 'филия', 'се́рдце', 'привязанность', 'серде́чко']","['heart', 'ticker', 'pump', 'Diaphragmatic surface of heart', 'human heart', 'cardiac chamber', 'affectionateness', 'philia', 'fondness', 'warmheartedness', 'affection', 'tenderness', 'warmness', 'affectio']","['心脏', '心', '心臟', '胸口', '最高形式的爱', '友愛', '愛意', '心形', '爱情', '慈爱', '好感']","['corazón', 'cámara cardíaca', 'corazón humano', 'philia', 'afecto', 'filia', 'simpatía', 'ternura', 'afección', 'afición', 'amor', 'apego', 'afectividad', 'cariño']","['心臓', '心腔', 'ヒトの心臓', 'ハート', '愛着', 'フィリア', '心形']","['심장', '애착', '햅틱', '필리아']","['süda', 'Afektsioon']","['sydän', 'sydänlihas', 'pumppu', 'kiintymys', 'rakkaus', 'mieltymys', 'sydämellisyys', 'lämpö', 'lämminsydämisyys', 'rakastavuus', 'filia', 'hellyys', 'heikkous']","['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik', 'affectie', 'Philia', 'genegenheid']","['हृदय', 'प्रेम', 'स्नेह', 'कल्ब', 'दिल', 'क़ल्ब']","['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore', 'philia', 'affezione', 'affetto', 'attaccamento', 'bene', 'amore']",pump
"['souris', 'rat', 'Mus']","['Maus', 'Ratte', 'Mäuse', 'Computermaus', 'Rechnermaus']","['домовые мыши', 'мышь', 'мышка', 'компьютерная мышь', 'мы́шка']","['mouse', 'rat', 'Mus', 'computer mouse']","['小鼠属', '小鼠', '鼠', '老鼠', '耗子', '家鼠', '鼠標', '鼠标', '滑鼠', '鼠标器', '鼠標器']","['rata', 'ratón', 'ratón o rata', 'Mus', 'mouse']","['鼠', 'ハツカネズミ属', 'マウス']","['쥐', '생쥐속', '마우스']","['Hiir', 'hiir', 'arvutihiir']","['hiiri', 'kotihiiret', 'Kotihiiret', 'tietokoneen hiiri']","['muizen en ratten van de Oude Wereld', 'Muis', 'muis', 'Mus', 'muisje', 'computermuis']","['चूहा', 'मूषक', 'माउस']","['topo', 'sorcio', 'ratto', 'Mus', 'mouse']",rat
"['anicroche', 'serpe', 'serpette', 'serpe de guerre', 'projet de loi', 'proposition de loi', 'mesure', 'note', 'facture', 'addition', 'compte']","['Rechnung', 'Hippe', 'Gesetzentwurf', 'Gesetzesentwurf', 'Gesetzesvorlage', 'Abrechnung', 'Faktura']","['Билль', 'садовый секач', 'билль', 'садо́вые но́жницы', 'сека́ч', 'законопрое́кт', 'законопроект', 'счет', 'Инвойс', 'счёт-факту́ра', 'инвойс', 'инво́йс', 'счёт', 'факту́ра', 'накладна́я']","['bill', 'billhook', 'measure', 'note', 'receipt', 'invoice', 'account']","['鍥', '長柄鍥', '鉤刀', '長柄鉤刀', '锚钩', '法案', '草案', '收据', '收據', '發票', '收費明細', '發單', '收费明细', '帐单', '发票', '费用清单', '发单', '帳單', '費用清單']","['Corquete', 'corquete', 'hocino', 'podón', 'podadera', 'proyecto de ley', 'proposición de ley', 'anteproyecto', 'factura', 'albarán', 'recibo', 'cuenta']","['鉈鎌', 'ビル', '鉈', '法案', '請求書', '送り状', 'インボイス']","['나대', '빌', '법안', '송장', '인보이스', '계산서']","['seaduseelnõu', 'eelnõu', 'arve']","['vesuri', 'Vesuri', 'sirppi', 'lakiehdotus', 'lakiesitys', 'lakialoite', 'lasku', 'tili', 'ravintolalasku', 'tavaralasku']","['Hiep', 'hiep', 'snoeimes', 'wetsvoorstel', 'wetsontwerp', 'memorandum', 'factuur', 'rekening', 'beer', 'telling', 'nota', 'verslag', 'berekening']","['विधेयक', 'बिल', 'चालान', 'बीजक', 'इनवॉइस']","['roncola', 'pennato', 'disegno di legge', 'proposta di legge', 'progetto di legge', 'bolletta', 'fattura', 'dovuto', 'spettanza', 'conto', 'bulletta']",receipt
"['anneau', 'bague']","['Fingerring', 'Fingerreif', 'Ring', 'Reif', 'Reifen']","['кольцо', 'перстень', 'пе́рстень', 'кольцо́']","['ring', 'band']","['指環', '戒指', '指环']","['anillo', 'alianza', 'sortija']",['指輪'],"['가락지', '반지']",['sõrmus'],['sormus'],['ring'],"['अँगूठी', 'छल्ला', 'अंगूठी']",['anello'],ring
['châtiment corporel'],"['Prügelstrafe', 'Körperstrafe', 'körperliche Züchtigung']","['телесные наказания', 'теле́сное наказа́ние']",['corporal punishment'],"['体罚', '體罰']","['castigo corporal', 'castigo físico']",['体罰'],['체벌'],"['ihunuhtlus', 'Ihunuhtlus']","['ruumiinrangaistus', 'ruumiillinen rangaistus']",['lijfstraf'],['शारीरिक दण्ड'],['punizione corporale'],rod
['toit'],['Dach'],['крыша'],['roof'],['屋顶'],"['techumbre', 'techo', 'cubierta', 'tejado']",['屋根'],['지붕'],['katus'],"['ulkokatto', 'katto']",['dak'],['छत'],"['tetto', 'copertura']",roof
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['cabello', 'pelo']","['毛', '髪の毛 (かみのけ', '髪']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],"['pelo', 'peluria', 'capello']",root
['voilier'],['Segelschiff'],"['парусник', 'парусное судно', 'па́русное су́дно', 'па́русник']","['sailing ship', 'sail', 'sailing vessel']",['帆船'],"['barco de vela', 'embarcación a vela', 'velero', 'embarcación de vela', 'balandra']",['帆船'],['범선'],"['purjekas', 'purjelaev']","['purjealus', 'purjehdusalus', 'purjelaiva']",['zeilschip'],"['पाल-नौका', 'पालचलित जहाज़']",['veliero'],sail
"['académie', 'université', 'école', 'collège', 'univ', 'fac']","['Uni', 'Universität', 'Akademie', 'Schule', 'Hochschule']","['университет', 'школа', 'шко́ла', 'учи́лище', 'академия', 'акаде́мия', 'университе́т']","['school', 'university', 'academy', 'honorary society']","['大學', '大学', '学堂', '学校', '學堂', '學校', '學會', '學術院', '学会', '研究院']","['universidad', 'academia', 'escuela', 'colegio', 'centro docente', 'instituto']","['大学', '学校', '学び舎', '翰林院', 'アカデミー', '学会', '大学校']","['대학교', '학교', '아카데미', '학회', '대학']","['ülikool', 'kool', 'akadeemia']","['yliopisto', 'koulu', 'akatemia', 'tiedeakatemia', 'taideakatemia']","['universiteit', 'academie', 'school', 'genootschap', 'maatschappij', 'college', 'unief', 'universitair']","['विश्वविद्यालय', 'विद्यालय', 'स्कूल', 'पाठशाला', 'मद्रसा', 'अकादमी', 'कालिज', 'वीद्यापीठ', 'जामिया', 'यूनिवर्सिटी', 'महाविद्यालय', 'विश्वविद्यानिलय', 'विद्यापीठ']","['università', 'accademia', 'scuola', 'istituto', 'academia', 'collegio', 'ateneo', 'politecnico']",school
"['paire de ciseaux', 'ciseaux']",['Schere'],"['ножницы', 'Ножницы', 'но́жницы']","['scissors', 'pair of scissors']","['剪刀', '剪子']","['sax', 'tijeras', 'tijera']","['鋏', 'はさみ']",['가위'],"['käärid', 'Käärid']",['sakset'],['schaar'],"['क़ैंची', 'कैंची']","['forbici', 'forbice']",scissors
"['vis de fixation', 'vis']","['Schraube', 'Holzschraube']","['винт', 'шуру́п', 'шуруп']","['screw', 'wood screw']","['螺釘', '螺絲釘', '螺絲', '螺丝钉', '螺钉', '螺旋']","['tornillo', 'tirafondo', 'tirafondos', 'rosca', 'tuerca de tornillo de potencia', 'tuerca husillo']","['ネジ', 'ねじ', '螺子', 'ボールネジ']","['나사', '수나사', '나사못']","['kruvi', 'Kruvi']","['ruuvi', 'Ruuvi', 'mutteri']","['schroef', 'vijs']","['पेच', 'पेंच']",['vite'],screw
"['graine', 'semence']","['Samenkorn', 'Saat', 'Same', 'Samen']","['се́мя', 'семя', 'семена́']",['seed'],"['種子', '種', '种子', '种', '籽']","['semilla', 'pepita', 'simiente']","['種子', '種']","['씨', '씨앗']",['seeme'],['siemen'],['zaad'],"['दाना', 'बीज']",['seme'],seed
"['mouton', 'ovidé', 'Ovis aries', 'mouton domestique', 'Ovis orientalis aries']","['Schaf', 'Hausschaf', 'Ovine', 'Ovis aries', 'Ovis orientalis aries']","['овца', 'овечьи', 'Ovis aries', 'овца́', 'Ovis orientalis aries']","['domestic sheep', 'sheep', 'ovine', 'Ovis aries', 'domesticated sheep']","['綿羊', '绵羊', '羊']","['oveja', 'oveja doméstica', 'ovino', 'Ovis orientalis aries', 'Ovis aries', 'ganado ovino', 'ganado lanar', 'ardia']","['羊', 'ひつじ', 'ヒツジ', 'Ovis aries']","['양', 'Ovis aries']","['lambad', 'lammas']","['lammas', 'lampaat', 'Ovis aries', 'Ovis orientalis aries']","['schaap', 'schaapachtigen', 'Ovis orientalis aries', 'Ovis aries']","['भेड़', 'Ovis aries']","['pecora domestica', 'ovino', 'pecora', 'ovino domestico', 'Ovis aries', 'Ovis orientalis aries']",sheep
"['privilège', 'prérogative', 'droite exclusive', 'droit exclusif', 'rayon', 'étagère', 'tablard', 'tablette']","['Regal', 'Prärogative', 'Vorrecht', 'Alleinrecht', 'ausschließliches Recht', 'Privileg']","['прерогатива', 'прерогати́ва', 'исключительное право', 'привиле́гия', 'исключи́тельное пра́во', 'Прерогатива', 'полка', 'по́лка']","['prerogative', 'perquisite', 'exclusive right', 'privilege', 'shelf']","['特權', '专有权', '專有權', '貨架', '架子', '搁架', '架']","['derecho exclusivo', 'prerrogativa', 'Prerrogativa', 'privilegio', 'regalía', 'estante', 'repisa', 'anaquel', 'balda', 'entrepaño', 'estantería']","['占有権', '大権', '棚']","['점유권', '선반']","['Riiul', 'riiul']","['yksinoikeus', 'etuoikeus', 'valtaoikeus', 'koskemattomuus', 'erioikeus', 'hylly']","['alleenrecht', 'prerogatief', 'exclusief recht', 'Prerogatief', 'voorrecht', 'monopolie', 'supplementair', 'plank', 'schap', 'legplank', 'rek met planken', 'rek', 'opslagplank', 'hoedeplank', 'hoedenplank']","['ताक', 'तख़्ता']","['appannaggio', 'destra esclusiva', 'prerogativa', 'diritto esclusivo', 'diritto', 'esclusiva', 'privilegio', 'scaffale', 'palchetto', 'ripiano', 'mensola', 'cartelliera', 'scansia']",shelf
"['navire', 'bateau', 'nacelle', 'barque', 'canot', 'vaisseau', 'embarcation']","['Schiff', 'Boot', 'Wasserfahrzeug']","['судно', 'кора́бль', 'ладья́', 'лодка', 'бот', 'ло́дка', 'чёлн', 'шлю́пка', 'ParaJet-Ski', 'плавучее средство', 'плавсредство', 'су́дно']","['ship', 'boat', 'vessel', 'watercraft']","['船', '无篷小船', '舟', '小船', '艇', '船隻', '船只', '船舶']","['barco', 'buque', 'navio', 'navío', 'embarcación', 'nave', 'bajel', 'bote', 'barca', 'barcos', 'casco', 'vaso']","['船', '大型船舶', '舟', 'ボート', '船舶']","['선박', '보트', '배']","['laev', 'paat', 'veesõiduk', 'Veesõiduk']","['laiva', 'alus', 'vene', 'vesikulkuneuvo', 'vesialus']","['schip', 'kiel', 'boot', 'vaartuig', 'watervaartuig']","['जलयान', 'बेड़ी', 'नौका', 'बेड़ा', 'डोँगा', 'नाव', 'डोँगी', 'कश्ती', 'जहाज़']","['nave', 'dirigibile', 'astronave', 'naviglio', 'bastimento', 'imbarcazione', 'barca', 'scialuppa', 'lancia', 'schifo', 'battello', 'natante', 'transatlantico', 'chiatta', 'barcone', 'vascello']",ship
['chemise'],['Hemd'],"['рубашка', 'соро́чка', 'руба́шка']",['shirt'],"['衬衣', '衬衫', '襯衣', '襯衫']",['camisa'],"['シャツ', 'ワイシャツ']","['셔츠', '와이셔츠', '남방']",['särk'],"['paita', 'aluspaita', 'paitapusero']","['shirt', 'overhemd']",['क़मीज़'],"['camicia', 'maglia']",shirt
"['soulier', 'tatane', 'chaussure', 'pompe', 'grolle', 'godasse']","['Schuh', 'Lackschuh']","['обувь', 'полуботи́нок', 'туфли', 'боти́нок', 'башма́к', 'Лёгкая обувь', 'о́бувь', 'ту́фля']",['shoe'],"['鞋', '鞋子']",['zapato'],"['靴', 'シューズ']","['신', '신발']","['king', 'kingad']",['kenkä'],"['schoen', 'aansteker']","['शू', 'जूता']","['scarpa', 'calzatura']",shoe
"['peau', 'tégument', 'cuir']",['Haut'],['кожа'],"['skin', 'tegument', 'cutis', 'Cutis']","['皮', '肌膚', '皮膚', '肌肤', '皮肤', '外皮']","['piel', 'cutis', 'tegumento']","['肌', '皮膚']","['살갗', '피부']",['nahk'],"['iho', 'nahka', 'tegumentti', 'cutis']","['vel', 'huid', 'skinhead', 'onderhuid']",['त्वचा'],"['pelle', 'buccia', 'cute', 'epidermide']",skin
"['rock and roll', 'musique rock', ""rock 'n' roll"", 'jupe']","['Rock', 'Rock ’n’ Roll', 'Rockmusik']","['рок', 'рок-н-ролл', 'рок-му́зыка', 'рок-музыка', 'юбка', 'ю́бка']","['rock music', ""rock 'n' roll"", ""rock'n'roll"", 'rock and roll', 'rock-and-roll', 'skirt']","['摇滚乐', '摇滾樂', '搖滾', '搖滾音樂', '摇滚音乐', '搖滾樂', '摇滚', '裙子', '裙', '女裙']","['rock and roll', 'rock-and-roll', ""rock'n'roll"", 'rock & roll', 'música rock', 'falda', 'saya', 'enaguas', 'pollera']","['ロック', 'ロックンロール', 'ロック音楽', 'スカート']","['록', '락', '로큰롤', '락 음악', '록 음악', '치마', '스커트']","['rokk', ""rock'n'roll"", 'rokkmuusika', 'seelik', 'Seelik']","['rokki', 'rock and roll', ""rock'n'roll"", ""rock 'n' roll"", 'rock-musiikki', 'rock-and-roll', 'hame']","[""rock-'n-roll"", 'rockmuziek', 'Rock n roll', 'rok']","['रॉक', 'रॉक संगीत', 'रॉक ऐन्ड रोल\u200b', 'स्कर्ट']","['musica rock', 'rock and roll', 'gonna', 'sottana', 'gonnella']",skirt
"['serpent', 'ophidien', 'serpentes']","['Schlange', 'Schlangen', 'Wurm']","['змея', 'змея́', 'змеи']","['snake', 'serpent', 'ophidian']","['蛇', '长虫', '長蟲']","['sierpe', 'serpiente', 'ofidio', 'culebra', 'Serpentes', 'víbora', 'serpentes', 'serpientes']","['蛇', 'ヘビ']",['뱀'],"['madu', 'maolised']","['käärmeet', 'käärme']","['slang', 'serpent', 'slangen']","['साँप', 'सर्प', 'नाग']","['serpente', 'serpe', 'biscia', 'serpentes', 'colubro', 'Serpente']",snake
"['chaussette', 'bas']","['Strumpf', 'Socke']","['носок', 'носки', 'носо́к']",['sock'],"['短襪', '襪子', '袜子']","['calcetín', 'media', 'calcetines']","['靴下', 'ソックス']",['양말'],"['Sokk', 'sokk']",['sukka'],['sok'],['मोज़ा'],"['calzino', 'calza', 'pedalino', 'calzetta']",sock
"['éponge', 'éponges', 'Porifera', 'parazoaire']","['Schwämme', 'Schwamm']",['губки'],"['marine sponge', 'sponges', 'poriferan', 'sponge', 'parazoan', 'Porifera']","['海绵', '多孔动物门']","['esponja', 'esponjas', 'poríferos', 'Porifera', 'poriferan', 'parazoan', 'poríforo', 'porifera']","['海綿動物', 'Porifera']","['해면동물', 'Porifera']","['käsn', 'käsnad']","['sienieläimet', 'sienieläin']","['spons', 'sponzen', 'sponsdieren']","['स्पंज', 'Porifera']","['porifera', 'spugna', 'Porifera']",sponge
"['cuillère', 'cuiller']",['Löffel'],['ложка'],['spoon'],"['匕', '匙', '勺子', '勺', '匙子', '调羹', '汤匙']",['cuchara'],"['スプーン', 'さじ']","['스푼', '숟가락']","['lusikas', 'Lusikas']","['lusikka', 'kapusta']",['lepel'],"['चम्मच', 'चम्चा', 'चमचा']",['cucchiaio'],spoon
"['source', 'puits', 'origine', 'début', 'racine']","['Quelle', 'Brunnen', 'Brunnenschacht', 'Bohrloch', 'Anfang', 'Ursprung', 'Wurzel', 'Entstehung']","['родник', 'ключ', 'студене́ц', 'родни́к', 'исто́чник', 'скважина', 'сква́жина', 'коло́дец', 'происхожде́ние', 'нача́ло']","['spring', 'outpouring', 'outflow', 'fountain', 'natural spring', 'well', 'beginning', 'root', 'origin', 'source', 'rootage']","['源泉', '泉', '泉水', '喷泉', '井', '水井', '源头', '源頭', '起源', '起始', '本源', '根', '起因', '开始', '根源', '开端']","['manantial', 'fuente', 'vertiente', 'surtidor', 'brollador', 'fuente natural', 'emanación', 'pozo', 'aljibe', 'raíz', 'inicio', 'origen', 'venero', 'nacimiento', 'germen', 'principio']","['泉', '湧水', '温泉', '井戸', '起源', '原初', '原因']","['샘터', '샘', '우물', '기원', '원인']","['allikas', 'läte', 'veesilm', 'kaev']","['lähde', 'ulosvirtaus', 'purkaus', 'luonnonlähde', 'kaivo', 'alku', 'alkuperä', 'juuristo', 'juuri', 'alkulähde']","['bron', 'wel', 'fontein', 'put', 'boorput', 'aanvang', 'oorsprong', 'start', 'begin', 'herkomst', 'wortel', 'origine', 'oerbron', 'kiem']","['पानी का चश्मा', 'चश्मा', 'कूआँ', 'शुरुआत']","['sorgente', 'fonte', 'polla', 'scaturigine', 'pozzo', 'radice', 'origine', 'provenienza']",spring
"['Croisillon', 'croisillon', 'carré', 'carré en je broertjte']","['Quadrat', 'Doppelkreuz', 'Quadrat en je zusje']","['знак решётки', 'Октоторп', 'квадрат', 'квадра́т']","['#', 'number sign', 'square', 'foursquare', 'second power']","['井號', '正方形', '平方', '二次幂']","['almohadilla', 'cuadrado', 'cuadro', 'cuadrado perfecto']","['番号記号', '正方形', '自乗', '平方', '二乗, nijō']","['해시 기호', '번호 기호', '정사각형', '평방']","['ruut', 'Ruut']","['ristikkomerkki', 'neliö', 'nelikulmio', 'Neliö', 'toinen potenssi']","['hekje', 'Hekje', 'vierkant', 'carré', 'kwadraat', 'tweede macht']",['वर्गाकार'],"['cancelletto', 'quadrato']",square
"['timbre-poste', 'timbre', 'timbre postal']","['Briefmarke', 'Wertzeichen', 'Freimarke', 'Wert', 'Postwertzeichen', 'Marke']","['марка', 'ма́рка', 'почто́вая ма́рка', 'почтовая марка']","['stamp', 'postage', 'postage stamp']","['邮票', '郵票']","['estampilla', 'timbre postal', 'sello', 'sello postal', 'timbre', 'porte', 'franqueo', 'sello de correos']","['切手', '郵便切手']",['우표'],"['postmark', 'mark']","['postimerkki', 'merkki']","['postzegel', 'zegel', 'herenakkoord']","['टिकट', 'डाक टिकट', 'डाक-टिकट', 'स्टाम्प', 'डाक का टिकट']","['francobollo', 'francatura', 'affrancazione', 'affrancatura']",stamp
['étoile'],"['Stern', 'Sonne', 'Fixstern']","['звезда', 'звезда́']",['star'],"['星', '恒星', '恆星', '母恒星', '星章', '星标', '星形', '星形物']","['estrella', 'astro']","['恒星', '星', '母恒星']","['별', '항성', '외계 행성 주인별']","['täht', 'Täht']","['tähti', 'kiintotähti']","['zon', 'ster', 'sterretje']",['तारा'],"['stella', 'astro', 'sole']",star
['tige'],"['Sprossachse', 'Strunk', 'Stiel', 'Stängel']","['сте́бель', 'стебель', 'стебло́']","['stem', 'stalk', 'plant stem']","['茎', '莖', '连接或支撑部分', '柄', '树干']",['tallo'],['茎'],"['줄기', '그루']",['vars'],"['varsi', 'Varsi']","['stengel', 'halm', 'steel', 'stok', 'stam', 'grondwoord', 'voorsteven']",['तना'],"['fusto', 'caule', 'venatura centrale', 'gambo', 'stelo']",stem
['cigare'],['Zigarre'],['сигара'],['cigar'],"['雪茄烟', '雪茄']","['cigarro', 'puro', 'cigarro puro', 'cigarrillo', 'chicote', 'tagarnina']","['葉巻きタバコ', '葉巻きたばこ']",['엽궐련'],"['Sigar', 'sigar']",['sikari'],['sigaar'],['सिगार'],['sigaro'],stick
"['chaussette', 'bas']","['Strümpfe', 'Strumpf', 'Socke']","['носок', 'носки', 'носо́к']",['sock'],"['短襪', '襪子', '袜子']","['calcetín', 'media', 'calcetines']","['靴下', 'ソックス']",['양말'],"['Sokk', 'sokk']",['sukka'],['sok'],['मोज़ा'],"['calzino', 'calza', 'pedalino', 'calzetta']",stocking
"['estomac', 'ventre']","['Bauch', 'Magen']","['желудок', 'желудок человека', 'Желудок человека']","['stomach', 'breadbasket', 'tummy', 'tum', 'body of stomach']","['肚子', '胃']","['estómago', 'barriga', 'panza', 'buche', 'tum', 'granero']","['胃', '胃体', '胃体部']","['위', '위장']","['kõht', 'magu', 'Magu']","['vatsa', 'maha', 'Mahalaukku', 'mahalaukku', 'masu']","['maag', 'buik']","['अमाशय', 'आमाशय']","['stomaco', 'pancia', 'addome', 'ventre']",stomach
