fr,de,ru,en,zh,es,ja,ko,et,fi,nl,hi,word_original,it
"['ensemble musical', 'famille', 'groupe fonctionnel', 'groupe', 'orchestre', 'équipe', 'groupe de rock', 'assemblage', 'collection', 'bouquet', 'botte', 'regroupement']","['Ensemble', 'Bruchteil', 'funktionelle Gruppe', 'Gruppe', 'Band', 'Combo', 'Kapelle', 'Musikkapelle', 'Musikbande', 'Rockgruppe', 'Rock-Gruppe', 'Rockband', 'Strauß', 'Bund']","['музыкальный ансамбль', 'функциональная группа', 'радика́л', 'гру́ппа', 'ба́нда', 'орке́стр', 'анса́мбль', 'бэнд', 'рок-гру́ппа', 'группа', 'буке́т', 'пучо́к', 'свя́зка']","['musical organization', 'musical organisation', 'musical group', 'musical ensemble', 'moiety', 'functional group', 'group', 'chemical group', 'radical', 'band', 'team', 'rock band', 'rock group', 'grouping', 'collection', 'aggregation', 'accumulation', 'assemblage', 'clustering', 'cluster', 'bunch', 'clump']","['流行樂團', '官能团', '化学族', '官能團', '乐队', '樂隊', '管乐队', '搖滾樂團', '摇滚乐团', '集会', '集合', '集', '束', '簇', '丛', '帮', '一丛', '一群', '群', '一串', '串']","['grupo', 'agrupación musical', 'grupo musical', 'grupo funcional', 'familia', 'radical', 'grupo químico', 'banda', 'equipo', 'conjunto', 'grupo de rock', 'banda de rock', 'agrupación', 'colectivo', 'hato', 'colección', 'acumulación', 'hatajo', 'cúmulo', 'manojo', 'ramo', 'bonchote', 'puñado', 'racimo', 'amontonamiento', 'clúster']","['アンサンブル', '官能基', '基', '楽隊', 'バンド', '楽団', 'ロックグループ', 'ロックバンド', 'ロック・バンド', 'ロック・グループ', '房', '束']","['악단', '작용기', '그룹', '밴드', '록 밴드', '락 그룹', '락 밴드', '록 그룹', '다발', '송이']","['ansambel', 'funktsionaalrühm', 'Funktsionaalrühm', 'bänd']","['yhtye', 'musiikkiorganisaatio', 'musiikkijärjestö', 'musiikkiryhmä', 'funktionaalinen ryhmä', 'Funktionaalinen ryhmä', 'radikaali', 'kemiallinen ryhmä', 'ryhmä', 'bändi', 'soittokunta', 'orkesteri', 'rock-yhtye', 'rokkibändi', 'rockyhtye', 'ryhmittymä', 'joukko', 'kokoelma', 'kasauma', 'kokouma', 'assemblaasi', 'nippu', 'kimppu', 'rykelmä', 'parvi']","['muziekensemble', 'muziekgroep', 'muziekgezelschap', 'functionele groep', 'band', 'muziekformatie', 'bandje', 'groep', 'ploeg', 'rockgroep', 'rockband', 'partij', 'arsenaal', 'accumulatie', 'verzameling', 'collectie', 'bos', 'unit', 'troep', 'tros', 'cluster', 'span', 'sterrenhoop', 'stel']","['प्रकार्यात्मक समूह', 'क्रियात्मक समूह', 'बैंड']",group,"['ensemble musicale', 'gruppo musicale', 'ensemble', 'complesso', 'band', 'gruppo', 'gruppo funzionale', 'radicale', 'gruppo atomico', 'banda', 'musica', 'insieme', 'gruppo rock', 'novero', 'raccolta', 'collezione', 'raggruppamento', 'accumulamento', 'aggregazione', 'aggregato', 'accumulo', 'varietà', 'scelta', 'assortimento', 'mucchio', 'graspo', 'ciuffo', 'mazzo']"
"['aptitude', 'capacité', 'habileté', 'talent', 'accomplissement', 'compétence', 'don', 'connaissance', 'qualification']","['Fertigkeit', 'Talent', 'Fähigkeit', 'Kunst', 'Kompetenz', 'Errungenschaft', 'Geschicklichkeit']","['возможность', 'спосо́бность', 'умение', 'тала́нт', 'заверше́ние', 'мастерство́', 'приобрете́ние', 'уме́ние', 'на́вык', 'сноро́вка', 'иску́сство', 'дар']","['skill', 'acquirement', 'acquisition', 'accomplishment', 'attainment']","['结束', '技能', '技巧', '技术', '技術', '結束', '成就', '技艺']","['talento', 'aptitud', 'habilidad', 'destreza', 'maña', 'arte', 'técnica']","['手腕', '実績', '腕', '技術', '技', '技巧', '技能', 'スキル']","['스킬', '능력', '기술']","['Oskus', 'oskus']","['kyky', 'taito', 'saavutus', 'hankittu tieto', 'hankittu taito', 'hankinta']","['vernuft', 'handigheid', 'competentie', 'vermogen', 'geschiktheid', 'capaciteit', 'gave', 'bekwaamheid', 'begaafdheid', 'vaardigheid', 'talent', 'habiliteit', 'bedrevenheid', 'kundigheid', 'behendigheid', 'aanleg', 'prestatie', 'kwalificatie', 'geoefendheid', 'verworvenheid']","['योग्यता', 'कुशलता', 'निपुणता', 'कौशल', 'महारत']",talent,"['abilità', 'attitudine', 'capacità', 'competenza', 'completamento', 'concretizzazione', 'valentia', 'arte', 'bravura', 'mestiere']"
"['trottoir', 'quai']","['Gehsteig', 'Trottoir', 'Gehweg', 'Bürgersteig', 'Perron', 'Bahnsteig']","['тротуар', 'тротуа́р', 'перро́н', 'платфо́рма']","['pavement', 'sidewalk', 'footway', 'platform']","['人行道', '步道', '月台', '月臺', '站台', '平台']","['andén', 'vía peatonal', 'acera', 'vereda', 'banqueta', 'escarpa', 'calzada', 'ándito', 'plataforma', 'tribuna', 'estrado', 'tarima', 'entarimado']","['歩道', '舗装', '舗道', '人道', 'プラットホーム', '歩廊', '乗り場', 'ホーム']","['보도', '인도', '플랫트홈', '플랫폼', '홈', '승강장', '플랫홈']","['sillutis', 'kõnnitee', 'perroon', 'platvorm']","['jalkakäytävä', 'katukäytävä', 'laituri', 'asemalaituri', 'lava']","['voetpad', 'stoep', 'straatkant', 'trottoir', 'gaanpad', 'platform', 'podium', 'perron', 'verhoging']","['फुटपाथ', 'पैदलपथ', 'प्लेटफार्म', 'प्लैटफ़ॉर्म', 'प्लेटफ़ॉर्म']",platform,"['marciapiede', 'via pedonale', 'marciapiedi', 'binario', 'piattaforma']"
"['bâtiment', 'bâtiment public', 'édifice', 'immeuble', 'maison', 'domicile', 'ménage', 'foyer', 'famille', 'fabriquant', 'producteur', 'habitation', 'résidence', 'logement', 'demeure', 'boite', 'entreprise', 'boîte', 'société', 'firme', 'gestion de logement', 'hébergement']","['Gebäude', 'öffentliches Gebäude', 'Bauwerk', 'Bau', 'Haus', 'Haushalt', 'Privathaushalt', 'Hersteller', 'Zuhause', 'Heim', 'Domizil', 'Nest', 'Behausung', 'Elternhaus', 'Wohnsitz', 'Wohnhaus', 'Wohnung', 'Wohnstätte', 'Betrieb', 'Firma', 'Unternehmen', 'Wohnungswesen', 'Unterkunft', 'Übernachtung']","['здание', 'постройка', 'общественное здание', 'зда́ние', 'дом', 'постро́йка', 'строе́ние', 'жилище', 'семья', 'Домашнее хозяйство', 'домохозяйство', 'место жительства', 'резиде́нция', 'жильё', 'местожи́тельство', 'жили́ще', 'ме́сто жи́тельства', 'фирма', 'ночле́г', 'расквартирова́ние']","['building', 'public building', 'edifice', 'house', 'home', 'dwelling', 'household', 'family', 'menage', 'private household', 'manufacturer', 'maker', 'manufacturing business', 'habitation', 'dwelling house', 'abode', 'domicile', 'Flotten, Hemmet och Sandlådan', 'residence', 'enterprise', 'concern', 'corporation', 'firm', 'partnership', 'venture', 'company', 'business firm', 'housing', 'lodging', 'living accommodations', 'accommodation']","['建筑物', '建築物', '大建筑物', '房屋', '大厦', '更常指大而气派的建筑', '建筑', '大廈', '建築', '家屋', '住宅', '家', '房子', '一家人', '家庭', '人家', '户', '戶', '家人', '家庭成员', '家族', '居所', '住所', '住处', '公司', '事务所', '商号', '商行', '企业', '住處', '寄宿', '住宿', '膳宿']","['casa', 'edificación', 'edificio', 'edificio público', 'inmueble', 'edificios', 'construcción', 'núcleo familiar', 'familia', 'hogar', 'menaje', 'manufactura', 'fabricante', 'firma', 'residencia', 'morada', 'alojamiento', 'domicilio', 'habitáculo', 'vivienda', 'vasa', 'habitación', 'piso', 'compañía', 'empresa', 'empresas', 'hospedaje', 'viviendas']","['建物', 'ビル', '建築物', '建屋', '家', '家屋', '住宅', '世帯', '実家', '住居', '居留', '故郷', '住所', '会社', '企業', 'ハウジング', '宿泊']","['건물', '건축물', '빌딩', '집', '세대', '주거', '거류', '주택', '숙박']","['ehitus', 'ehitis', 'hoone', 'maja', 'majapidamine', 'Majapidamine', 'sünnikodu', 'ettevõte', 'firma']","['julkinen rakennus', 'rakennus', 'rakennelma', 'talo', 'talous', 'kotitalous', 'suku', 'ruokakunta', 'perhekunta', 'perhe', 'valmistaja', 'lapsuudenkoti', 'kotiosoite', 'asuinpaikka', 'asunto', 'kotitalo', 'kotipaikka', 'asuinrakennus', 'koti', 'asumus', 'paikka', 'kämppä', 'yritykset', 'kauppahuone', 'liikeyritys', 'yritys', 'majapaikka', 'majoitus', 'asunnot', 'asuinrakennukset']","['gebouw', 'openbaar gebouw', 'bouwwerk', 'pand', 'huis', 'bouwen', 'perceel', 'bouw', 'denkkader', 'constructie', 'optrekje', 'woning', 'onderdak', 'woonplaats', 'verblijf', 'domicilie', 'woonhuis', 'huisje', 'huishouden', 'huisgezin', 'familie', 'huishouding', 'gezin', 'fabrikant', 'tehuis', 'honk', 'home', 'thuis', 'woonadres', 'huisvesting', 'woonst', 'residentie', 'heem', 'behuizing', 'woongelegenheid', 'woonruimte', 'corporatie', 'onderneming', 'firma', 'bedrijf', 'onderkomen', 'handelsmaatschappij', 'handelmaatschappij', 'volkshuisvesting', 'logies', 'slaapplaats', 'slaapgelegenheid', 'rustplaats']","['इमारत', 'निर्माण', 'बिल्डिंग', 'भवन', 'घर', 'मकान', 'जन्मभूमि', 'गृह', 'आवास']",house,"['fabbricato', 'edificio', 'edificio pubblico', 'stabile', 'costruzione', 'locale', 'palazzo', 'edificazione', 'domicilio', 'abitazione', 'nucleo familiare', 'famiglia', 'manifattura', 'costruttore', 'produttore', 'azienda produttrice', 'fabbricante', 'impresa industriale', 'dimora', 'residenza', 'magione', 'aziende', 'società', 'impresa', 'azienda', 'alloggio']"
"['Soleil', 'soleil']",['Sonne'],"['Солнце', 'Со́лнце']","['sun', 'Sun']","['日头', '太阳', '日', '日頭', '太陽']",['sol'],"['ひ', '日', '太陽']","['태양', '해', '일']","['Päike', 'päike']","['Aurinko', 'aurinko']","['zon', 'koperen ploert', 'Zon', 'zonnetje']","['सूरज', 'दिनकर', 'भानु', 'आदित्य', 'ख़्वुरशेद', 'खुरशीद', 'सूर्य', 'शम्स', 'रवि']",sun,"['sole', 'Sole']"
['rencontre'],['Besprechung'],"['митинг', 'собрание']","['meeting', 'group meeting', 'rally']","['會議', '會面']","['reunión', 'concurrentes', 'reunión grupal', 'concurrencia']",['会議'],['회의'],"['Koosolek', 'koosolek']","['kokous', 'ryhmäkokous', 'palaveri']","['bijeenkomst', 'vergadering', 'beraadslaging', 'overleg', 'conventie', 'convent', 'beraadslagingen']",['बैठक'],meeting,"['riunione', 'meeting', 'convocazione', 'adunanza', 'assemblea', 'convegno', 'consulta', 'consesso']"
"['développement historique', 'histoire', 'mode narratif', 'narration', 'conte', 'récit', 'technique littéraire', 'point de vue narratif', 'mensonge blanc', 'histoires', 'bobard', 'craque', 'boniment', 'mensonginet', ""mensonge d'urgence"", 'mensonge', 'menterie']","['Geschichte', 'historische Entwicklung', 'Geschichtswissenschaft', 'Erzählung', 'Erzählperspektive', 'Erzählweise', 'literarisches Stilmittel', 'soziale Lüge', 'Notlüge', 'Lüge', 'Unwahrheit']","['история', 'исто́рия', 'наррация', 'литературный приём', 'по́весть', 'режим повествования', 'повествовательная точка зрения', 'нарратив', 'расска́з', 'брехня', 'неправда', 'ложь']","['historical development', 'history', 'story', 'tale', 'narrative', 'narration', 'narrative point of view', 'literary technique', 'narrative mode', 'emergency lie', 'prevarication', 'white lie', 'lie', 'untruth']","['歷史', '历史', '歷史學', '历史学', '故事', '敘事模式', '文學技巧', '叙述', '假话', '谎言', '谎话']","['historia', 'relato', 'narración', 'técnica literaria', 'crónica', 'técnica narrativa', 'punto de vista narrativo', 'cuento', 'narrativa', 'embuste', 'mentira', 'mentirijilla', 'mentirilla', 'mentira de emergencia', 'mentira blanca', 'infundio', 'película', 'trola', 'patraña', 'falsedad', 'bola']","['歴史', '沿革', '文芸の技法', '物語', '話', 'ナレーション', '小説', 'ストーリー', 'うそ', '嘘', 'きょげん', '虚言']","['역사', '사학', '스토리', '이야기', '소설', '시점', '문학 기법', '서술', '거짓말']","['ajalugu', 'narratiiv', 'lugu', 'vale', 'valetamine']","['historiantutkimus', 'tarina', 'selostus', 'kertomus', 'kerronta', 'juttu', 'vale', 'valehtelu', 'valhe', 'välttely']","['geschiedenis', 'verhaal', 'vertelling', 'literaire techniek', 'vertelperspectief', 'verhalende stijl', 'vertelsel', 'verhalend', 'vertelde', 'vertellen', 'leugentje om bestwil', 'leugen']","['इतिहास', 'तारीख़', 'कहानी', 'झूठ']",history,"['storia', 'narrativa', 'punto di vista', 'narrazione', 'racconto', 'tecnica letteraria', 'punto di vista narrativo', 'vicenda', 'tecnica narrativa', 'testo narrativo', 'aneddoto', 'balla', 'fandonia', 'menzogna', 'frottola', 'baggianata', 'bugia innocente', 'bugia bianca', 'fola', 'bugia']"
"['vallée', 'val']","['Tal', 'Senke']","['долина', 'Долина', 'доли́на']","['valley', 'dale', 'vale']","['溪谷', '山谷', '谷地']","['valle', 'dolina', 'val']",['谷'],"['골짜기', '계곡']",['org'],['laakso'],"['dal', 'vallei']","['घाटी - पर्वतों या उत्थित भागों के बीच निचली ज़मीन वाला हिस्सा, लम्बाई में विस्तार वाला', 'घाटी', 'वादी']",valley,"['vallata', 'conca']"
"['peinture', 'artiste peintre', 'peintre', 'image', 'tableau', 'carré', 'diagramme', 'cadre', 'situation', 'position']","['Abbild', 'Maler', 'Darstellung', 'Gemälde', 'Malerei', 'Quadrat', 'Diagramm', 'Bild', 'Einzelbild', 'Rahmen']","['картина', 'образ', 'живопись', 'жи́вопись', 'квадрат', 'диаграмма', 'кадр']","['image', 'picture', 'artist', 'painting', 'painter', 'art of painting', 'square', 'foursquare', 'graph', 'chart', 'frame', 'film frame', 'set up', 'condition', 'situation', 'position']","['绘画', '畫作', '油漆', '繪畫', '画儿', '图画', '画', '正方形', '統計圖表', '图表', '鏡頭', '幀', '镜头', '视频帧', '影片畫格', '帧', '画面', '立场', '形势', '位置', '局面', '地点', '地位']","['cuadro', 'pintora', 'imagen', 'pintor', 'pintura', 'pintado', 'lienzo', 'cuadrado', 'gráfica', 'tabla', 'gráfico', 'fotograma', 'trance', 'coyuntura', 'situación']","['絵画', '画像', '画', 'タブロー', '絵画作品', '正方形', '統計図表', 'コマ', '齣']","['회화', '정사각형', '차트', '필름 프레임']","['maal', 'maalimine', 'maalikunst', 'ruut', 'diagramm', 'Diagramm', 'Kaader', 'kaader']","['kuva', 'maalaustaide', 'maalaus', 'neliö', 'nelikulmio', 'kaavio', 'kuvaruutu', 'ruutu', 'tilanne']","['schilder', 'verven', 'plaatje', 'schilderen', 'kunstschilder', 'afbeelding', 'schilderkunst', 'geschilder', 'schilderij', 'schilderstuk', 'schilderwerk', 'doek', 'vierkant', 'carré', 'grafiek', 'frame', 'kader', 'positie']","['चित्रकला', 'वर्गाकार', 'लेखाचित्र', 'फिल्म फ्रेम']",square,"['pittura', 'pittore', 'raffigurazione', 'immagine', 'dipinto', 'verniciatura', 'quadro', 'quadrato', 'grafico', 'inquadratura', 'fotogramma', 'frame', 'situazione', 'posizione']"
['génération'],"['Generation', 'Geschlecht']",['поколе́ние'],['generation'],"['輩', '代', '辈', '世代']",['generación'],['世代'],['세대'],['põlvkond'],['sukupolvi'],['generatie'],"['पीढ़ी', 'पुश्त', 'नस्ल']",generation,['generazione']
"['agglomération urbaine', 'métropole', 'ville', 'cité', 'grande-ville', 'bourgade', 'bourg']","['Metropole', 'Stadt', 'Großstadt', 'Weltstadt', 'Stadtsiedlung', 'Kleinstadt', 'Bourg']","['метрополия', 'город', 'центр', 'мегаполис', 'го́род', 'метропо́лия', 'мегапо́лис', 'град', 'метрополис', 'малый город', 'бург']","['city', 'urban center', 'metropolis', 'city/town', 'town', 'large village']","['城市', '城', '都市', '大都市', '城市/城镇', '市', '大城市', '大都会', '大都會', '大型村落', '鄉鎮', '镇', '城镇']","['ciudad', 'área metropolitana', 'zona metropolitana', 'aglomeración urbana', 'metrópolis', 'metrópoli', 'ciudad/pueblo', 'urbe', 'capital', 'villa', 'pueblo', 'población']","['主要都市', '都市', '都市・街', 'メトロポリス', '町', '大都市', '大都会', '都会', '市', '街']","['시내', '도시', '시', '메트로폴리스', '대도시', '마을']","['linn', 'pealinn', 'suurlinn', 'Suurlinn']","['kaupunki', 'suurkaupunki', 'metropoli', 'kaupunkikeskus', 'pikkukaupunki']","['stad', 'wereldstad', 'grootstad', 'metropool', 'moederstad', 'town', 'middelgrote plaats of stadje', 'plaats', 'gemeente']","['शहर', 'नगर', 'बड़ा शहर']",city,"['città', 'metropoli', 'città o paese', 'urbe', 'centro urbano', 'cittadina', 'grosso paese', 'paese']"
"['langue', 'langage', 'langage humain', 'patois', 'dialecte', 'accent', 'idiome']","['Zunge', 'Sprache', 'menschliche Sprache', 'Einzelsprache', 'Akzent', 'Idiom', 'Dialekt', 'Ausdrucksweise', 'Mundart']","['язык', 'язы́к', 'речь', 'диалект', 'акцент', 'го́вор', 'диале́кт', 'наре́чие', 'идио́м']","['language', 'human language', 'linguistic communication', 'dialect', 'accent', 'idiom']","['語言', '语言', '言语', '言語', '话', '話', '口音', '方言', '土语', '一群人使用的特定的词汇']","['idioma', 'lengua', 'lenguaje', 'comunicación lingüística', 'dialecto', 'acento']","['言語', '個別言語', '言葉', '-弁', '方言', '訛り', 'アクセント']","['언어', '말', '개개의 언어', '어법', '사투리', '방언', '악센트']","['keel', 'murre', 'aktsent', 'Aktsent']","['kieli', 'kielellinen kommunikaatio', 'murre', 'korostus', 'Korostus', 'aluemurre', 'kielimuunnos']","['taal', 'spraak', 'tong', 'mondaard', 'dialect', 'Tongval', 'tongval', 'streektaal', 'accent', 'patois']","['ज़बान', 'भाषा', 'ज़ुबान', 'भासा', 'लिसान', 'भाष', 'वाणी', 'भाखा', 'बोली', 'उपभाषा', 'उच्चारण', 'लहजा']",language,"['lingua', 'linguaggio', 'dialetto', 'accento', 'vernacolo', 'parlata']"
"['vitesse', 'vélocité', 'vecteur vitesse', 'Vitesse', 'rapidité', 'taux']","['Geschwindigkeit', 'Schnelligkeit', 'Geschwindigkeitsvektor', 'Rate']","['скорость', 'ско́рость', 'скорость движения', 'темп']","['velocity', 'speed', 'fastness', 'swiftness', 'rate', 'ratio']","['速率', '速度', '率']","['velocidad', 'rapidez', 'celeridad', 'índice', 'tasa', 'ritmo']","['速度', '速さ', '割合', '年収', '月給', '時給', '日給']","['빠르기', '속도', '속력', '비율']","['kiirus', 'Keskmine kiirus', 'keskmine kiirus', 'muutumiskiirus']","['nopeus', 'vauhti', 'vauhdikkuus', 'tahti', 'tuntipalkka']","['snelheid', 'vaart', 'gezwindheid', 'vlugheid', 'grootte van de snelheid', 'gang', 'vaartje', 'gangetje', 'tempo', 'ratio', 'graad', 'tarief']","['वेग', 'चाल']",speed,"['velocità', 'celerità', 'speditezza', 'andatura', 'tasso', 'ritmo']"
"['territoire', 'terre ferme', 'plancher des vaches', 'terre', 'sol', 'plancher']","['Land', 'Festland', 'Grund', 'Erdboden', 'Boden', 'Erde', 'Länder', 'fester Boden', 'Fußboden', 'Blumenerde']","['земля', 'суша', 'су́ша', 'земля́', 'зе́мли', 'грунт', 'под', 'поверх', 'пол']","['land', 'ground', 'terra firma', 'earth', 'solid ground', 'dry land', 'land mass', 'floor', 'flooring', 'soil', 'dirt']","['陸地', '地', '土地', '陆地', '地面', '地板', '楼板', '樓板', '泥土', '土壤', '土', '壤']","['suelo', 'tierra', 'territorio', 'terreno', 'tierra firme', 'piso', 'solería']","['地', '地面', '土地', '大地', '土', '陸地', '床']","['땅', '육지', '륙지', '대지', '뭍', '토지', '바닥', '마루']","['maa', 'maismaa', 'põrand', 'Põrand']","['maa', 'maanpinta', 'kuiva maa', 'lattia', 'sora', 'irtomaa', 'multa']","['land', 'aarde', 'droge land', 'vaste grond', 'grond', 'bodem', 'vasteland', 'vloer', 'teelaarde', 'omgeving']","['सरजमीन', 'धरती', 'भूतल', 'ज़मीन', 'भूमि', 'फ़र्श', 'फर्श']",ground,"['territorio', 'terra', 'terraferma', 'superficie', 'suolo', 'terra ferma', 'continente', 'pavimento', 'tavolato', 'piantito', 'piancito', 'impiantito', 'solaio', 'terriccio', 'terreno']"
['queue'],['Schwanz'],['хвост'],['tail'],"['尾巴', '尾子', '尾']","['rabo', 'cola']","['尾', '尻尾']",['꼬리'],['saba'],"['pyrstö', 'häntä']",['staart'],"['दुम', 'पूंछ', 'पूँछ', 'पुच्छ']",tail,['coda']
"['maman', 'maternité', 'mère']","['Mutter', 'Mutterschaft']","['мать', 'материнство']","['mother', 'female parent', 'motherhood', 'mom', 'mammy', 'mama', 'mummy', 'mum', 'ma', 'momma', 'mamma', 'mumma', 'mommy']","['母親', '娘', '母', '妈妈', '母亲']","['madre', 'maternidad', 'mamá', 'progenitora', 'mami', 'ma', 'mama']",['母親'],['어머니'],['ema'],"['äiti', 'äitiys', 'naispuolinen vanhempi']","['moeder', 'moederschap', 'moes', 'moesje', 'moederlief', 'mam', 'mama', 'ma', 'mammie', 'moe', 'mamma']",['माता'],mother,"['maternità', 'mamma', 'genitrice', ""ma'"", 'mammina']"
"['pied', 'levant', 'est', 'orient']","['Fuß', 'Pes', 'Ost', 'Osten']","['стопа', 'восто́к', 'восхо́д', 'восток', 'ост']","['human foot', 'foot', 'pes', 'Pes', 'Foot', 'E', 'eastward', 'east', 'due east']","['腳', '脚', '脚部', '足', '東方', '東', '东方', '东']","['este', 'pie', 'pes', 'pata', 'levante', 'oriente']","['ペス', '足', '東', '東方']","['발', '동쪽', '새', '동']","['Labajalg', 'idakaar', 'ida', 'Ida']","['jalkaterä', 'jalka', 'itä', 'I']","['voet', 'voeten', 'poot', 'pootje', 'oosten', 'oost']","['पैर', 'पूर्व', 'पूरब', 'पूर्वा', 'मशरिक', 'पूब', 'शर्क']",east,"['piede', 'oriente', 'est', 'levante', 'E']"
"['expression', 'formule', 'allure', 'air']","['Formel', 'Ausdruck', 'mathematischer Ausdruck', 'mathematische Formel', 'Mine', 'Gebaren', 'Gesichtsausdruck', 'Miene']","['математическая формула', 'математическое выражение', 'выраже́ние', 'выражение']","['formula', 'expression', 'mathematical expression', 'air', 'appearance', 'manner', 'demeanor', 'look', 'mien', 'bearing', 'demeanour', 'facial expression', 'face', 'aspect']","['表示式', '表达式', '表達式', '数学公式']","['expresión', 'fórmula', 'expresión matemática', 'aspecto', 'apariencia', 'estampa']","['公式', '数式', '式', '論理式', '顔', '表情']","['식', '공식', '수식']","['avaldis', 'Avaldis', 'valem', 'Valem']","['lauseke', 'Lauseke', 'kaava', 'olemus', 'ilme', 'näköinen']","['formule', 'wiskundige formule', 'uitdrukking', 'wiskundige uitdrukking', 'houding', 'uiterlijk', 'voorkomen', 'air', 'manieren', 'gelaatsuitdrukking', 'gezichtsuitdrukking', 'expressie']","['व्यंजक', 'सूत्र']",speech,"['formula', 'formula matematica', 'espressione', 'espressione matematica', 'espressione algebrica', 'aria', 'espressione facciale', 'sguardo', 'faccia', 'fisonomia', 'fisionomia', 'aspetto', 'guardo']"
"['mineur', 'frite', 'gosse', 'enfant', 'pomme frite', 'jeune', 'responsabilité pénale des mineurs', 'nourrisson', 'nourisson', 'bébé', 'enfant en bas âge', 'poupon', 'garçon', 'enfants', 'fils']","['Minderjährige', 'Kind', 'Jugendliche', 'minderjährigkeit', 'Minderjährigkeit', 'Baby', 'Säugling', 'Kleinkind', 'kleines Kind', 'Wickelkind', 'Kriechling', 'Jüngling', 'Knabe', 'Bub', 'Bursche', 'Junge', 'Kinder']","['несовершеннолетний', 'ребенок', 'ребёнок', 'младенец', 'дитя', 'малыш', 'крошка', 'малютка', 'младе́нец', 'дитя́', 'мальчик']","['fry', 'french fry', 'minor', 'chip', 'child', 'youngster', 'shaver', 'small fry', 'kid', 'nestling', 'tiddler', 'tike', 'tyke', 'nipper', 'baby', 'infaneto', 'infant', 'babe', 'boy', 'male child', 'children', 'son']","['兒童', '孩儿', '孩', '小孩子', '小孩', '小兒', '孩子', '孩兒', '儿童', '小儿', '未成年人', '婴儿', '嬰兒', '幼儿', '娃娃', '小娃娃', '婴幼儿', '宝宝', '男孩', '男子', '男孩子', '少年', '小孩儿', '儿子或女儿', '后代']","['niño', 'papa frita', 'niña', 'menor de edad', 'menor', 'joven', 'infancia', 'minoría de edad', 'jovenzuelo', 'mozalbete', 'chico', 'muchachuelo', 'chiqüelo', 'chiquillo', 'criatura', 'crío', 'chango', 'pececillo', 'cría', 'chaval', 'alevín', 'nene', 'tike', 'bebé', 'niño de pecho', 'niña de pecho', 'infante', 'guagua', 'lactante', 'neonato', 'rorro', 'bebe', 'jovencito', 'muchacho', 'niño varón', 'garzón', 'mozo', 'niños', 'ninzzo', 'hijo', 'hija']","['子', '子供', '未成年者', '赤ちゃん', '赤ん坊', '乳児', '幼児', '男の子', '少年']","['아이', '어린이', '미성년자', '아기', '유아', '소년']","['alaealine', 'laps', 'alaealisus', 'väikelaps', 'beebi', 'Imik', 'imik', 'poiss', 'lapsed']","['alaikäinen', 'lapsi', 'vekara', 'pikkumies', 'vintiö', 'napero', 'lapsukainen', 'kersa', 'pentu', 'tenava', 'ipana', 'muksu', 'pikkulapsi', 'pienokainen', 'vauva', 'imeväinen', 'vauvaikä', 'poika']","['patat', 'kind', 'friet', 'jongere', 'jongeling', 'minderjarige', 'ding', 'baby', 'zuigeling', 'kleintje', 'infant', 'kleine', 'bébé', 'kindje', 'joch', 'jong', 'knul', 'gozer', 'knaap', 'jongen', 'kinderen', 'loot', 'spruit', 'koter', 'zoonlief', 'zoon']","['नाबालिग', 'बच्चा', 'शिशु', 'लड़का']",child,"['minore', 'fanciullo', 'giovane', 'fanciullino', 'bambino', 'moccioso', 'mimmo', 'pargolo', 'bimbo', 'figlio', 'ragazzo', 'marmocchio', 'neonato', 'bambino piccolo', 'bambina', 'bebè', 'piccino', 'fantolino', 'bebé', 'infante', 'piccolo', 'creatura', 'pupo', 'baby', 'lattante', 'poppante', 'figliuolo', 'figliolo', 'ragazzino', 'guaglione', 'maschietto', 'bambini', 'bambine', 'figlio piccolo', 'figlio maschio', 'maschio']"
"['chevelure', 'pelage', 'cheveux', 'poil', 'cheveu', 'tif']","['Haar', 'Haupthaar', 'Kopfhaar']","['волосы', 'во́лос', 'волоси́нка', 'волоси́на']","['hair', 'pilus']","['发丝', '髮絲', '毛', '毛髮', '頭髮', '头发', '毛发']","['pelo', 'cabello']","['毛', '髪の毛 (かみのけ', '髪']","['털', '머리', '머리카락', '머리칼']","['karv', 'karvad', 'juuksed']","['karvoitus', 'karva', 'hius', 'jouhi', 'ihokarva']","['haar', 'kuif', 'hoofd', 'beharing', 'hoofdhaar', 'haardos', 'kop', 'pruik']",['बाल'],hair,"['peluria', 'capello']"
